#Format version: 1.0
time[us],Waveform 1,Waveform 1,gyroX[dps],gyroY[dps],gyroZ[dps],accX[g],accY[g],accZ[g],magnX[uT],magnY[uT],magnZ[uT],
17185626,1059995,24.2236,-0.227,-1.155,-0.717,0.004,-0.008,1.026,-14.2,-26.7,9.9,
17195626,1060005,24.2236,-0.157,-1.19,-0.752,0.004,-0.009,1.026,-13.9,-26.5,9.6,
17205626,1060015,24.2236,-0.192,-1.12,-0.717,0.003,-0.009,1.026,-13.3,-26.2,9.3,
17215626,1060025,24.2236,-0.28,-1.19,-0.752,0.004,-0.01,1.025,-13.8,-26.8,10.3,
17225626,1060035,24.2236,-0.297,-1.207,-0.752,0.003,-0.009,1.026,-14.2,-25.8,9,
17235626,1060045,24.2236,-0.227,-1.172,-0.7,0.004,-0.008,1.025,-13.9,-26.4,9,
17245626,1060055,24.2236,-0.227,-1.137,-0.7,0.003,-0.009,1.026,-14.7,-25.5,9.7,
17255626,1060065,24.2236,-0.245,-1.137,-0.735,0.003,-0.009,1.026,-13,-26.2,9.9,
17265626,1060075,24.262,-0.297,-1.172,-0.717,0.004,-0.01,1.026,-13.9,-26.1,9.7,
17275626,1060085,24.262,-0.245,-1.137,-0.7,0.003,-0.008,1.027,-13.9,-26.1,9.9,
17285626,1060095,24.262,-0.227,-1.172,-0.7,0.004,-0.009,1.026,-13.5,-26.2,9.6,
17295626,1060105,24.262,-0.175,-1.155,-0.735,0.003,-0.008,1.026,-13.5,-26.1,8.5,
17305626,1060115,24.262,-0.21,-1.12,-0.717,0.003,-0.009,1.027,-13.8,-26.2,9.3,
17315626,1060125,24.262,-0.297,-1.172,-0.717,0.004,-0.009,1.026,-14.4,-25.8,9.9,
17325626,1060135,24.262,-0.227,-1.155,-0.735,0.004,-0.008,1.026,-14.1,-26.8,9,
17335626,1060145,24.262,-0.21,-1.137,-0.682,0.004,-0.009,1.026,-14.1,-25,9.1,
17345626,1060155,24.2812,-0.227,-1.155,-0.735,0.003,-0.009,1.026,-13.5,-26.5,9.6,
17355626,1060165,24.2812,-0.245,-1.12,-0.717,0.002,-0.009,1.026,-14.2,-25.3,9.4,
17365626,1060175,24.2812,-0.262,-1.172,-0.735,0.005,-0.009,1.026,-13.8,-26.8,9.7,
17375626,1060185,24.2812,-0.21,-1.19,-0.752,0.005,-0.009,1.027,-13.8,-26.7,9.6,
17385626,1060195,24.2812,-0.21,-1.155,-0.735,0.004,-0.009,1.026,-14.1,-25.9,8.8,
17395626,1060205,24.2812,-0.262,-1.137,-0.7,0.003,-0.009,1.026,-15.1,-26.5,9.4,
17405626,1060215,24.2812,-0.21,-1.155,-0.717,0.003,-0.009,1.026,-13.6,-25.2,9,
17415626,1060225,24.2812,-0.227,-1.155,-0.735,0.002,-0.009,1.026,-13.8,-26.4,8.5,
17425626,1060235,24.3004,-0.21,-1.155,-0.717,0.004,-0.008,1.026,-14.4,-27.1,9.7,
17435626,1060245,24.3004,-0.21,-1.172,-0.7,0.003,-0.01,1.026,-13.3,-26.4,8.1,
17445626,1060255,24.3004,-0.227,-1.172,-0.717,0.002,-0.01,1.026,-13.6,-25.5,9.4,
17455626,1060265,24.3004,-0.245,-1.172,-0.735,0.003,-0.009,1.026,-14.1,-25.2,10.2,
17465626,1060275,24.3004,-0.21,-1.12,-0.717,0.003,-0.01,1.026,-14.5,-25.6,10,
17475626,1060285,24.3004,-0.227,-1.172,-0.7,0.003,-0.009,1.026,-13.3,-25.8,9.3,
17485626,1060295,24.3004,-0.227,-1.155,-0.735,0.003,-0.008,1.026,-13,-25.9,9.3,
17495626,1060305,24.3004,-0.227,-1.19,-0.735,0.003,-0.009,1.025,-14.1,-26.1,9.6,
17505626,1060315,24.3004,-0.21,-1.19,-0.717,0.004,-0.009,1.027,-14.1,-26.8,10,
17515626,1060325,24.262,-0.21,-1.207,-0.77,0.002,-0.009,1.027,-13.2,-26.4,9,
17525626,1060335,24.262,-0.21,-1.137,-0.717,0.003,-0.009,1.026,-13.6,-26.2,9,
17535626,1060345,24.262,-0.175,-1.19,-0.7,0.004,-0.009,1.026,-14.2,-26.8,9.6,
17545626,1060355,24.262,-0.28,-1.19,-0.7,0.004,-0.009,1.027,-14.7,-25.8,10,
17555626,1060365,24.262,-0.262,-1.207,-0.717,0.003,-0.009,1.027,-14.8,-26.4,8.2,
17565626,1060375,24.262,-0.262,-1.155,-0.7,0.005,-0.008,1.026,-14.8,-26.2,9,
17575626,1060385,24.262,-0.245,-1.155,-0.717,0.004,-0.009,1.025,-13.9,-26.1,10.3,
17585626,1060395,24.262,-0.262,-1.172,-0.735,0.004,-0.01,1.027,-14.1,-26.1,9.1,
17595626,1060405,24.2428,-0.227,-1.172,-0.735,0.003,-0.009,1.026,-14.2,-26.4,9,
17605626,1060415,24.2428,-0.245,-1.172,-0.717,0.003,-0.008,1.026,-13.2,-26.5,9.9,
17615626,1060425,24.2428,-0.21,-1.12,-0.717,0.004,-0.008,1.027,-13.8,-26.2,8.4,
17625626,1060435,24.2428,-0.21,-1.172,-0.717,0.003,-0.009,1.026,-13.9,-26.4,9.6,
17635626,1060445,24.2428,-0.21,-1.172,-0.717,0.003,-0.009,1.026,-14.4,-25.9,9.6,
17645626,1060455,24.2428,-0.245,-1.207,-0.717,0.003,-0.009,1.026,-15,-26.8,9,
17655626,1060465,24.2428,-0.227,-1.172,-0.717,0.004,-0.009,1.026,-14.5,-26.8,9.9,
17665626,1060475,24.2428,-0.245,-1.19,-0.7,0.003,-0.009,1.027,-14.8,-26.2,9.7,
17675626,1060485,24.262,-0.245,-1.155,-0.7,0.002,-0.008,1.025,-13.5,-26.2,10.3,
17685626,1060495,24.262,-0.245,-1.137,-0.752,0.003,-0.008,1.026,-14.5,-26.7,9.6,
17695626,1060505,24.262,-0.192,-1.155,-0.752,0.004,-0.008,1.027,-14.4,-25.6,10.5,
17705626,1060515,24.262,-0.227,-1.12,-0.735,0.004,-0.008,1.026,-14.8,-26.5,10.8,
17715626,1060525,24.262,-0.245,-1.137,-0.717,0.004,-0.009,1.026,-14.5,-25.9,9.7,
17725626,1060535,24.262,-0.227,-1.172,-0.717,0.004,-0.008,1.026,-13.9,-25.6,9.3,
17735626,1060545,24.262,-0.245,-1.155,-0.665,0.003,-0.009,1.026,-13.9,-26.4,9.6,
17745626,1060555,24.262,-0.21,-1.137,-0.7,0.003,-0.009,1.026,-13.9,-27.1,9.1,
17755626,1060565,24.262,-0.227,-1.155,-0.717,0.004,-0.009,1.026,-14.2,-25.8,9.7,
17765626,1060575,24.262,-0.262,-1.155,-0.77,0.003,-0.009,1.026,-14.2,-26.4,10.3,
17775626,1060585,24.262,-0.227,-1.19,-0.752,0.004,-0.009,1.026,-13.9,-25.9,9.3,
17785626,1060595,24.262,-0.227,-1.155,-0.717,0.003,-0.009,1.026,-13.6,-26.1,9.4,
17795626,1060605,24.262,-0.192,-1.155,-0.735,0.004,-0.009,1.026,-14.2,-26.2,10.2,
17805626,1060615,24.262,-0.245,-1.155,-0.717,0.004,-0.009,1.026,-13.9,-26.5,9.3,
17815626,1060625,24.262,-0.245,-1.137,-0.7,0.004,-0.01,1.027,-14.1,-26.4,9.1,
17825626,1060635,24.262,-0.245,-1.137,-0.7,0.003,-0.009,1.027,-15,-27.3,10,
17835626,1060645,24.3004,-0.262,-1.12,-0.682,0.003,-0.009,1.026,-13.5,-26.4,9.3,
17845626,1060655,24.3004,-0.227,-1.172,-0.717,0.003,-0.009,1.026,-14.2,-26.5,9.1,
17855626,1060665,24.3004,-0.192,-1.137,-0.7,0.004,-0.009,1.026,-12.7,-27,10,
17865626,1060675,24.3004,-0.28,-1.155,-0.717,0.003,-0.009,1.026,-14.1,-25.9,9.7,
17875626,1060685,24.3004,-0.245,-1.19,-0.7,0.003,-0.009,1.026,-14.1,-25.8,10.5,
17885626,1060695,24.3004,-0.192,-1.172,-0.735,0.004,-0.01,1.026,-14.4,-27,9.3,
17895626,1060705,24.3004,-0.21,-1.155,-0.7,0.004,-0.01,1.025,-14.7,-26.8,9.7,
17905626,1060715,24.3004,-0.245,-1.19,-0.717,0.004,-0.009,1.026,-14.5,-26.5,8.8,
17915626,1060725,24.3004,-0.175,-1.137,-0.735,0.003,-0.009,1.026,-13.2,-26.5,9.9,
17925626,1060735,24.2428,-0.192,-1.172,-0.7,0.003,-0.008,1.026,-14.7,-25.6,10,
17935626,1060745,24.2428,-0.227,-1.19,-0.735,0.003,-0.009,1.026,-14.1,-26.2,9.1,
17945626,1060755,24.2428,-0.227,-1.155,-0.735,0.004,-0.01,1.026,-13.5,-25.9,8.8,
17955626,1060765,24.2428,-0.227,-1.19,-0.7,0.004,-0.009,1.026,-13.9,-26.7,9.3,
17965626,1060775,24.2428,-0.245,-1.207,-0.717,0.003,-0.01,1.027,-14.5,-26.1,9.6,
17975626,1060785,24.2428,-0.21,-1.155,-0.752,0.003,-0.008,1.026,-14.2,-26.4,9.4,
17985626,1060795,24.2428,-0.192,-1.137,-0.7,0.004,-0.009,1.026,-14.4,-26.8,10.9,
17995626,1060805,24.2428,-0.28,-1.137,-0.682,0.003,-0.009,1.026,-13.9,-26.1,9.7,
18005626,1060815,24.262,-0.227,-1.137,-0.717,0.003,-0.009,1.026,-14.2,-27.3,9.7,
18015626,1060825,24.262,-0.227,-1.172,-0.735,0.003,-0.008,1.027,-13.9,-26.8,9.4,
18025626,1060835,24.262,-0.297,-1.19,-0.752,0.003,-0.009,1.027,-14.1,-26.7,9.9,
18035626,1060845,24.262,-0.315,-1.172,-0.752,0.002,-0.01,1.026,-14.1,-25.9,9,
18045626,1060855,24.262,-0.227,-1.155,-0.752,0.002,-0.009,1.026,-14.5,-26.5,10,
18055626,1060865,24.262,-0.192,-1.137,-0.717,0.003,-0.009,1.026,-14.4,-26.5,9.3,
18065626,1060875,24.262,-0.227,-1.155,-0.735,0.003,-0.009,1.026,-14.4,-25.6,8.8,
18075626,1060885,24.262,-0.245,-1.137,-0.717,0.004,-0.009,1.026,-14.2,-26.5,9.4,
18085626,1060895,24.2236,-0.192,-1.137,-0.752,0.004,-0.009,1.027,-13.8,-26.4,9,
18095626,1060905,24.2236,-0.192,-1.12,-0.735,0.003,-0.009,1.026,-13.8,-26.2,8.4,
18105626,1060915,24.2236,-0.262,-1.207,-0.7,0.003,-0.008,1.026,-13.3,-26.7,9.1,
18115626,1060925,24.2236,-0.245,-1.137,-0.682,0.004,-0.009,1.026,-14.5,-26.7,9.7,
18125626,1060935,24.2236,-0.28,-1.19,-0.735,0.004,-0.008,1.026,-13.8,-26.2,9.3,
18135626,1060945,24.2236,-0.262,-1.19,-0.735,0.004,-0.009,1.027,-14.8,-26.1,8.7,
18145626,1060955,24.2236,-0.262,-1.12,-0.682,0.004,-0.01,1.026,-15.1,-26.2,9.3,
18155626,1060965,24.2236,-0.245,-1.172,-0.682,0.003,-0.009,1.026,-14.5,-25.8,9.6,
18165626,1060975,24.262,-0.245,-1.155,-0.752,0.004,-0.009,1.026,-13.3,-26.7,9.7,
18175626,1060985,24.262,-0.245,-1.137,-0.752,0.002,-0.009,1.025,-13.3,-26.8,9.9,
18185626,1060995,24.262,-0.245,-1.172,-0.717,0.003,-0.009,1.026,-14.7,-26.7,8.8,
18195626,1061005,24.262,-0.262,-1.137,-0.717,0.004,-0.01,1.027,-14.7,-26.5,9.4,
18205626,1061015,24.262,-0.192,-1.155,-0.752,0.003,-0.01,1.027,-14.4,-26.2,9.3,
18215626,1061025,24.262,-0.192,-1.155,-0.77,0.004,-0.009,1.026,-13.9,-26.2,8.5,
18225626,1061035,24.262,-0.245,-1.12,-0.77,0.004,-0.009,1.026,-14.4,-25.9,9.1,
18235626,1061045,24.262,-0.245,-1.172,-0.717,0.002,-0.008,1.026,-13.6,-26.8,9.6,
18245626,1061055,24.262,-0.262,-1.207,-0.717,0.003,-0.008,1.026,-14.4,-26.8,9,
18255626,1061065,24.262,-0.21,-1.172,-0.717,0.004,-0.009,1.026,-13.9,-25.8,9.1,
18265626,1061075,24.262,-0.21,-1.102,-0.717,0.004,-0.008,1.026,-14.5,-26.2,10,
18275626,1061085,24.262,-0.262,-1.12,-0.717,0.004,-0.009,1.026,-13,-27.3,9.7,
18285626,1061095,24.262,-0.21,-1.155,-0.7,0.003,-0.009,1.026,-14.2,-26.4,9.7,
18295626,1061105,24.262,-0.157,-1.137,-0.735,0.003,-0.009,1.026,-13.8,-27.1,9.1,
18305626,1061115,24.262,-0.245,-1.137,-0.735,0.004,-0.009,1.025,-13.6,-26.5,8.8,
18315626,1061125,24.262,-0.227,-1.137,-0.717,0.004,-0.009,1.025,-13.5,-25.5,9.7,
18325626,1061135,24.262,-0.227,-1.172,-0.717,0.003,-0.01,1.026,-13.3,-26.5,9.4,
18335626,1061145,24.262,-0.21,-1.12,-0.735,0.004,-0.009,1.026,-13.5,-26.4,10.2,
18345626,1061155,24.262,-0.21,-1.137,-0.717,0.003,-0.009,1.027,-14.5,-25.8,10.3,
18355626,1061165,24.262,-0.245,-1.172,-0.7,0.003,-0.008,1.026,-15.1,-27,9.4,
18365626,1061175,24.262,-0.245,-1.137,-0.735,0.004,-0.009,1.026,-15.7,-26.8,9.6,
18375626,1061185,24.262,-0.227,-1.155,-0.735,0.002,-0.009,1.026,-14.5,-27,9.9,
18385626,1061195,24.262,-0.227,-1.155,-0.735,0.003,-0.009,1.026,-12.4,-26.8,9.9,
18395626,1061205,24.262,-0.297,-1.172,-0.717,0.004,-0.009,1.026,-13.3,-26.7,9.9,
18405626,1061215,24.262,-0.245,-1.137,-0.717,0.003,-0.008,1.026,-14.5,-26.8,10.2,
18415626,1061225,24.2428,-0.21,-1.137,-0.735,0.004,-0.009,1.026,-13.3,-26.1,10.2,
18425626,1061235,24.2428,-0.21,-1.137,-0.735,0.004,-0.009,1.026,-13.9,-26.1,9.1,
18435626,1061245,24.2428,-0.227,-1.225,-0.7,0.003,-0.009,1.026,-13.8,-26.8,9.9,
18445626,1061255,24.2428,-0.21,-1.172,-0.682,0.003,-0.008,1.026,-15.1,-26.7,9.7,
18455626,1061265,24.2428,-0.227,-1.172,-0.735,0.003,-0.008,1.026,-14.7,-27.7,9.6,
18465626,1061275,24.2428,-0.21,-1.172,-0.735,0.004,-0.009,1.027,-13.5,-26.4,9.7,
18475626,1061285,24.2428,-0.262,-1.19,-0.752,0.005,-0.01,1.026,-13,-25.3,10.3,
18485626,1061295,24.2428,-0.245,-1.155,-0.717,0.004,-0.009,1.026,-14.4,-27,9.4,
18495626,1061305,24.2812,-0.21,-1.12,-0.735,0.004,-0.009,1.026,-15.3,-26.1,8.8,
18505626,1061315,24.2812,-0.175,-1.172,-0.717,0.003,-0.009,1.026,-13.9,-26.5,9.9,
18515626,1061325,24.2812,-0.262,-1.172,-0.7,0.003,-0.009,1.026,-14.7,-25.5,9.1,
18525626,1061335,24.2812,-0.21,-1.137,-0.7,0.003,-0.008,1.026,-13.9,-26.7,9.7,
18535626,1061345,24.2812,-0.297,-1.172,-0.7,0.004,-0.009,1.026,-15.7,-26.8,10,
18545626,1061355,24.2812,-0.227,-1.155,-0.735,0.003,-0.009,1.026,-14.2,-26.1,9.6,
18555626,1061365,24.2812,-0.227,-1.155,-0.682,0.003,-0.009,1.026,-13.6,-26.2,9.4,
18565626,1061375,24.2812,-0.28,-1.207,-0.665,0.005,-0.009,1.026,-14.7,-26.2,10,
18575626,1061385,24.262,-0.192,-1.172,-0.735,0.003,-0.009,1.026,-14.4,-26.8,9.6,
18585626,1061395,24.262,-0.192,-1.085,-0.717,0.003,-0.008,1.026,-13.5,-26.5,9.7,
18595626,1061405,24.262,-0.227,-1.102,-0.7,0.004,-0.009,1.026,-15.1,-26.1,8.5,
18605626,1061415,24.262,-0.245,-1.19,-0.752,0.004,-0.009,1.026,-14.5,-25.9,10.3,
18615626,1061425,24.262,-0.262,-1.155,-0.735,0.003,-0.01,1.027,-14.7,-27,9.4,
18625626,1061435,24.262,-0.297,-1.155,-0.717,0.004,-0.009,1.025,-13,-27.7,9.9,
18635626,1061445,24.262,-0.227,-1.137,-0.717,0.002,-0.009,1.027,-14.2,-27.3,9.9,
18645626,1061455,24.262,-0.21,-1.12,-0.682,0.004,-0.009,1.025,-14.5,-27.4,9.3,
18655626,1061465,24.2428,-0.245,-1.155,-0.682,0.003,-0.009,1.026,-14.2,-25.9,9.3,
18665626,1061475,24.2428,-0.227,-1.137,-0.735,0.003,-0.009,1.026,-14.1,-27.9,10,
18675626,1061485,24.2428,-0.245,-1.12,-0.77,0.003,-0.009,1.025,-15.4,-26.7,8.8,
18685626,1061495,24.2428,-0.262,-1.155,-0.735,0.004,-0.008,1.026,-14.1,-26.7,9.3,
18695626,1061505,24.2428,-0.21,-1.172,-0.717,0.003,-0.008,1.026,-13.9,-26.7,10.6,
18705626,1061515,24.2428,-0.227,-1.137,-0.735,0.003,-0.009,1.026,-13.6,-27.6,9.7,
18715626,1061525,24.2428,-0.21,-1.155,-0.7,0.003,-0.009,1.026,-13.8,-26.2,9.6,
18725626,1061535,24.2428,-0.245,-1.137,-0.717,0.003,-0.01,1.026,-14.5,-26.5,9.9,
18735626,1061545,24.2428,-0.227,-1.19,-0.752,0.003,-0.009,1.025,-14.1,-27.1,9.7,
18745626,1061555,24.2428,-0.227,-1.155,-0.735,0.003,-0.008,1.026,-14.8,-26.5,9.9,
18755626,1061565,24.2428,-0.262,-1.172,-0.752,0.003,-0.009,1.026,-14.1,-26.2,10.5,
18765626,1061575,24.2428,-0.227,-1.172,-0.717,0.004,-0.01,1.026,-14.1,-26.7,9.9,
18775626,1061585,24.2428,-0.227,-1.19,-0.7,0.003,-0.01,1.026,-13.9,-26.7,10,
18785626,1061595,24.2428,-0.245,-1.155,-0.7,0.003,-0.009,1.026,-14.2,-26.5,8.8,
18795626,1061605,24.2428,-0.227,-1.172,-0.735,0.003,-0.01,1.026,-14.4,-26.5,9.1,
18805626,1061615,24.2428,-0.175,-1.172,-0.735,0.003,-0.01,1.026,-14.1,-26.1,9.7,
18815626,1061625,24.2428,-0.227,-1.172,-0.752,0.003,-0.009,1.026,-14.1,-26.4,10.2,
18825626,1061635,24.2428,-0.227,-1.155,-0.717,0.003,-0.009,1.026,-14.5,-26.5,9.7,
18835626,1061645,24.2428,-0.245,-1.137,-0.7,0.004,-0.009,1.026,-13.6,-26.8,9.7,
18845626,1061655,24.2428,-0.227,-1.172,-0.77,0.003,-0.009,1.027,-13.5,-25.8,10.2,
18855626,1061665,24.2428,-0.227,-1.137,-0.735,0.004,-0.008,1.026,-14.2,-26.2,9,
18865626,1061675,24.2428,-0.297,-1.155,-0.7,0.002,-0.008,1.026,-14.4,-26.8,9.3,
18875626,1061685,24.2428,-0.227,-1.102,-0.752,0.003,-0.009,1.027,-13.3,-27.3,9.4,
18885626,1061695,24.2428,-0.28,-1.137,-0.7,0.004,-0.009,1.026,-14.5,-26.7,8.8,
18895626,1061705,24.2428,-0.245,-1.155,-0.735,0.003,-0.009,1.026,-13.9,-25.9,9.7,
18905626,1061715,24.2428,-0.245,-1.137,-0.7,0.004,-0.008,1.026,-13.5,-26.5,9.3,
18915626,1061725,24.2428,-0.262,-1.19,-0.7,0.003,-0.01,1.026,-14.4,-26.2,9.7,
18925626,1061735,24.2428,-0.192,-1.137,-0.682,0.004,-0.01,1.025,-14.5,-26.4,9.9,
18935626,1061745,24.2428,-0.227,-1.155,-0.735,0.003,-0.009,1.027,-13.6,-25.8,9.9,
18945626,1061755,24.2428,-0.28,-1.172,-0.735,0.003,-0.009,1.026,-14.2,-25.9,9.7,
18955626,1061765,24.2428,-0.28,-1.137,-0.735,0.002,-0.008,1.026,-14.1,-26.5,9.6,
18965626,1061775,24.2428,-0.262,-1.155,-0.717,0.003,-0.009,1.026,-13.2,-26.7,10.9,
18975626,1061785,24.2428,-0.262,-1.19,-0.735,0.003,-0.009,1.026,-14.2,-26.7,8.7,
18985626,1061795,24.2428,-0.227,-1.207,-0.717,0.004,-0.009,1.026,-13.8,-27,8.8,
18995626,1061805,24.2428,-0.315,-1.207,-0.717,0.003,-0.009,1.026,-13.9,-26.7,9.9,
19005626,1061815,24.2428,-0.297,-1.155,-0.717,0.004,-0.009,1.026,-13.2,-26.8,9.7,
19015626,1061825,24.2428,-0.227,-1.172,-0.752,0.004,-0.009,1.025,-14.1,-26.8,9.6,
19025626,1061835,24.2428,-0.262,-1.172,-0.717,0.003,-0.009,1.026,-14.1,-26.5,9.7,
19035626,1061845,24.2428,-0.262,-1.19,-0.682,0.004,-0.009,1.026,-14.1,-26.8,10.9,
19045626,1061855,24.2428,-0.262,-1.172,-0.682,0.002,-0.009,1.026,-13.9,-24.7,9.3,
19055626,1061865,24.2428,-0.21,-1.207,-0.7,0.004,-0.009,1.026,-13.2,-26.4,10.2,
19065626,1061875,24.2428,-0.192,-1.172,-0.735,0.004,-0.009,1.025,-14.2,-26.7,10.3,
19075626,1061885,24.2428,-0.21,-1.137,-0.682,0.004,-0.008,1.026,-13.5,-25.8,8.7,
19085626,1061895,24.2428,-0.28,-1.172,-0.717,0.003,-0.009,1.026,-13.9,-26.7,10,
19095626,1061905,24.2428,-0.262,-1.172,-0.752,0.004,-0.009,1.026,-13.6,-25.9,9.1,
19105626,1061915,24.2428,-0.192,-1.137,-0.735,0.004,-0.009,1.027,-13.9,-26.2,9,
19115626,1061925,24.2428,-0.192,-1.172,-0.717,0.003,-0.009,1.026,-14.7,-26.1,9.7,
19125626,1061935,24.2428,-0.21,-1.155,-0.7,0.004,-0.009,1.027,-14.5,-26.1,9,
19135626,1061945,24.2428,-0.227,-1.172,-0.682,0.004,-0.008,1.025,-14.5,-26.1,9.1,
19145626,1061955,24.262,-0.227,-1.12,-0.717,0.003,-0.009,1.026,-14.4,-26.8,9.3,
19155626,1061965,24.262,-0.21,-1.12,-0.717,0.004,-0.009,1.025,-14.4,-27,9.7,
19165626,1061975,24.262,-0.262,-1.19,-0.717,0.003,-0.009,1.026,-13.8,-25.5,9.9,
19175626,1061985,24.262,-0.227,-1.19,-0.7,0.003,-0.009,1.026,-14.1,-26.2,9.4,
19185626,1061995,24.262,-0.262,-1.172,-0.735,0.003,-0.009,1.026,-13.9,-26.5,9.9,
19195626,1062005,24.262,-0.245,-1.137,-0.682,0.003,-0.01,1.026,-14.7,-26.8,9.1,
19205626,1062015,24.262,-0.28,-1.19,-0.717,0.003,-0.01,1.026,-15,-26.4,9.7,
19215626,1062025,24.262,-0.28,-1.19,-0.717,0.003,-0.01,1.026,-14.1,-27,9.9,
19225626,1062035,24.262,-0.227,-1.172,-0.735,0.003,-0.01,1.026,-14.4,-27.1,9.9,
19235626,1062045,24.262,-0.227,-1.207,-0.735,0.004,-0.009,1.026,-13.6,-26.7,10,
19245626,1062055,24.262,-0.192,-1.172,-0.735,0.003,-0.01,1.026,-14.5,-26.1,8.8,
19255626,1062065,24.262,-0.245,-1.137,-0.682,0.003,-0.008,1.025,-14.4,-25.8,9.7,
19265626,1062075,24.262,-0.245,-1.225,-0.7,0.003,-0.009,1.026,-15,-25.5,9.9,
19275626,1062085,24.262,-0.192,-1.12,-0.717,0.003,-0.009,1.026,-13.5,-26.8,10,
19285626,1062095,24.262,-0.175,-1.155,-0.7,0.004,-0.009,1.026,-14.1,-26.1,9.4,
19295626,1062105,24.262,-0.227,-1.137,-0.735,0.003,-0.008,1.026,-13.9,-26.7,10,
19305626,1062115,24.262,-0.227,-1.172,-0.717,0.003,-0.009,1.026,-14.2,-26.4,10,
19315626,1062125,24.2236,-0.227,-1.172,-0.7,0.004,-0.009,1.026,-14.4,-27.3,9.7,
19325626,1062135,24.2236,-0.245,-1.137,-0.682,0.004,-0.009,1.027,-14.4,-26.8,9.6,
19335626,1062145,24.2236,-0.245,-1.137,-0.717,0.002,-0.009,1.026,-13.9,-27,10.5,
19345626,1062155,24.2236,-0.262,-1.172,-0.717,0.004,-0.008,1.026,-14.7,-27.1,9.9,
19355626,1062165,24.2236,-0.262,-1.102,-0.717,0.003,-0.009,1.026,-15.3,-26.1,9.3,
19365626,1062175,24.2236,-0.21,-1.137,-0.717,0.003,-0.009,1.027,-13.9,-27.4,9.9,
19375626,1062185,24.2236,-0.192,-1.137,-0.717,0.003,-0.009,1.026,-15,-26.4,10.8,
19385626,1062195,24.2236,-0.192,-1.172,-0.735,0.004,-0.009,1.026,-14.1,-27.3,10.5,
19395626,1062205,24.2428,-0.227,-1.172,-0.717,0.005,-0.009,1.026,-13.5,-26.2,9.4,
19405626,1062215,24.2428,-0.28,-1.155,-0.7,0.004,-0.009,1.026,-14.1,-26.7,9.3,
19415626,1062225,24.2428,-0.245,-1.172,-0.752,0.003,-0.009,1.027,-15.3,-27.3,10.2,
19425626,1062235,24.2428,-0.28,-1.207,-0.717,0.003,-0.009,1.026,-13.9,-26.2,10.5,
19435626,1062245,24.2428,-0.245,-1.155,-0.7,0.003,-0.009,1.026,-14.1,-26.7,9.9,
19445626,1062255,24.2428,-0.227,-1.155,-0.735,0.003,-0.009,1.026,-13.9,-26.5,10,
19455626,1062265,24.2428,-0.227,-1.155,-0.752,0.002,-0.009,1.026,-14.1,-26.2,9.6,
19465626,1062275,24.2428,-0.192,-1.155,-0.752,0.002,-0.009,1.026,-13.3,-26.7,9.3,
19475626,1062285,24.262,-0.192,-1.137,-0.717,0.003,-0.009,1.026,-13.6,-26.4,10,
19485626,1062295,24.262,-0.175,-1.172,-0.717,0.004,-0.008,1.026,-14.7,-26.7,9.7,
19495626,1062305,24.262,-0.227,-1.155,-0.717,0.004,-0.008,1.027,-13.9,-26.2,10.6,
19505626,1062315,24.262,-0.227,-1.172,-0.735,0.003,-0.009,1.027,-14.1,-25.8,10,
19515626,1062325,24.262,-0.21,-1.172,-0.717,0.004,-0.009,1.027,-13.5,-27.3,10.6,
19525626,1062335,24.262,-0.21,-1.19,-0.752,0.004,-0.008,1.028,-14.2,-26.5,9.1,
19535626,1062345,24.262,-0.227,-1.155,-0.735,0.003,-0.01,1.026,-14.2,-26.1,8.8,
19545626,1062355,24.262,-0.245,-1.19,-0.752,0.004,-0.009,1.027,-13.5,-26.1,9.7,
19555626,1062365,24.2428,-0.245,-1.172,-0.735,0.003,-0.01,1.027,-14.1,-25.9,9,
19565626,1062375,24.2428,-0.245,-1.155,-0.735,0.003,-0.009,1.027,-14.5,-26.7,9.6,
19575626,1062385,24.2428,-0.227,-1.19,-0.752,0.003,-0.009,1.025,-14.5,-25.8,10.2,
19585626,1062395,24.2428,-0.192,-1.12,-0.682,0.003,-0.008,1.026,-13.3,-26.7,9.7,
19595626,1062405,24.2428,-0.227,-1.137,-0.682,0.003,-0.009,1.025,-14.2,-26.7,10,
19605626,1062415,24.2428,-0.245,-1.155,-0.7,0.004,-0.009,1.026,-14.5,-25.3,10.6,
19615626,1062425,24.2428,-0.245,-1.155,-0.735,0.003,-0.009,1.026,-14.8,-26.1,8.7,
19625626,1062435,24.2428,-0.227,-1.155,-0.717,0.003,-0.009,1.025,-14.2,-25.8,10.3,
19635626,1062445,24.2236,-0.21,-1.085,-0.752,0.003,-0.009,1.027,-13.9,-26.1,9.9,
19645626,1062455,24.2236,-0.245,-1.155,-0.682,0.003,-0.01,1.027,-14.2,-25.9,9.4,
19655626,1062465,24.2236,-0.21,-1.19,-0.717,0.002,-0.009,1.026,-14.5,-26.1,10.3,
19665626,1062475,24.2236,-0.21,-1.155,-0.735,0.003,-0.009,1.025,-13.9,-25.9,10.5,
19675626,1062485,24.2236,-0.262,-1.19,-0.717,0.004,-0.01,1.026,-13.8,-25.8,10.5,
19685626,1062495,24.2236,-0.262,-1.155,-0.735,0.002,-0.009,1.026,-14.8,-27.1,9.7,
19695626,1062505,24.2236,-0.227,-1.137,-0.735,0.002,-0.009,1.025,-13.9,-26.5,11.2,
