#Format version: 1.0
time[us],Waveform 1,Waveform 1,gyroX[dps],gyroY[dps],gyroZ[dps],accX[g],accY[g],accZ[g],magnX[uT],magnY[uT],magnZ[uT],
37370001,79775,23.3786,-83.335,146.632,2.275,0.659,0.628,0.391,-38.8,-51.9,27.4,
37380002,79785,23.3786,-68.355,135.852,2.415,0.726,0.597,0.503,-38.2,-51.6,26.5,
37390001,79795,23.3786,-62.09,135.502,2.117,0.587,0.63,0.602,-38.7,-51.4,25.8,
37400004,79805,23.3786,-59.342,141.242,-7.402,0.595,0.547,0.569,-38.1,-51.1,25.5,
37410001,79815,23.3786,-61.617,134.505,-2.677,0.554,0.55,0.552,-38.5,-50.8,25.6,
37420002,79825,23.3786,-61.53,119.647,1.75,0.535,0.534,0.551,-37.6,-49.6,23.4,
37430001,79835,23.3786,-61.285,106.295,6.107,0.509,0.543,0.558,-38.8,-49.8,22.9,
37440004,79845,23.3786,-59.062,95.462,10.762,0.518,0.539,0.637,-37.3,-49.6,22,
37450001,79855,23.3786,-62.072,98.612,16.957,0.558,0.52,0.683,-36.6,-49.2,21.9,
37460003,79865,23.3786,-71.767,116.13,23.94,0.629,0.547,0.701,-36.4,-48.4,20.5,
37470001,79875,23.3786,-83.632,134.96,32.48,0.537,0.52,0.788,-37,-47.4,19.3,
37480004,79885,23.3786,-85.855,144.042,39.287,0.537,0.582,0.757,-36.1,-48.3,19.6,
37490001,79895,23.3786,-72.275,145.845,39.112,0.531,0.583,0.796,-35.8,-47.7,17.1,
37500004,79905,23.3786,-53.812,139.825,31.727,0.516,0.56,0.771,-35.4,-46.5,18,
37510001,79915,23.3786,-45.202,128.065,24.745,0.479,0.552,0.734,-34.9,-47.1,16.3,
37520004,79925,23.3786,-44.38,121.257,18.287,0.443,0.517,0.726,-34.3,-45.1,17.1,
37530001,79935,23.4362,-41.527,114.555,14.245,0.404,0.499,0.758,-34,-45.1,15.7,
37540003,79945,23.4362,-36.82,109.882,11.602,0.387,0.464,0.788,-34.3,-45,15.1,
37550001,79955,23.4362,-34.755,105.98,11.585,0.388,0.45,0.769,-34.3,-44.1,15.3,
37560004,79965,23.4362,-39.48,96.197,10.972,0.398,0.439,0.782,-33.4,-43.5,15.3,
37570001,79975,23.4362,-38.325,89.512,11.882,0.371,0.447,0.808,-34.6,-42.4,13.2,
37580002,79985,23.4362,-37.047,80.867,10.062,0.364,0.465,0.821,-33.1,-42.4,13.5,
37590001,79995,23.4362,-38.167,73.465,5.25,0.339,0.439,0.831,-33.4,-42.4,12.6,
37600004,80005,23.4362,-39.497,68.372,3.36,0.334,0.435,0.831,-33,-41.5,13.8,
37610001,80015,23.4362,-42.455,61.337,4.777,0.346,0.434,0.846,-33,-42,12,
37620003,80025,23.4362,-46.2,58.152,8.242,0.342,0.405,0.914,-31.8,-41.8,12.1,
37630001,80035,23.4362,-52.412,67.41,11.182,0.28,0.435,0.902,-32.1,-42.3,12.1,
37640004,80045,23.4362,-45.71,90.125,10.552,0.352,0.319,1.173,-32.2,-39.7,10.3,
37650001,80055,23.4362,-38.552,142.187,22.365,0.283,0.268,1.027,-31.2,-38.5,11.2,
37660003,80065,23.4362,-34.44,166.005,35.227,0.255,0.341,0.921,-31.6,-38.4,10,
37670001,80075,23.4362,-40.39,157.675,37.905,0.294,0.383,0.978,-30.7,-38.5,9.6,
37680004,80085,23.4362,-45.99,153.072,33.95,0.283,0.38,0.947,-30.6,-36.1,9.9,
37690000,80095,23.4362,-49.49,141.627,28.595,0.264,0.414,0.943,-30,-36.1,8.5,
37700003,80105,23.4362,-49.717,135.1,19.932,0.207,0.42,0.919,-30.3,-35.1,7.9,
37710001,80115,23.4362,-74.165,129.605,7.717,0.127,0.425,0.805,-29.5,-34.8,7.9,
37720004,80125,23.4362,-84.437,129.465,-1.382,0.128,0.353,0.975,-28.9,-33.4,8.4,
37730001,80135,23.4362,-72.712,145.022,5.372,0.089,0.269,0.95,-29.2,-32.8,6.9,
37740003,80145,23.4362,-71.995,152.95,22.732,0.07,0.247,0.943,-28.3,-31.5,7.8,
37750003,80155,23.4362,-81.62,158.305,34.562,0.038,0.258,0.931,-28,-30.1,6.6,
37760005,80165,23.4362,-87.202,151.13,38.745,0.036,0.285,0.881,-26.8,-29.8,6.4,
37770001,80175,23.4362,-73.727,129.972,39.2,0.061,0.354,0.892,-26.4,-28.3,6.4,
37780002,80185,23.3978,-55.23,105.315,30.45,0.039,0.383,0.873,-25.6,-28.2,5.7,
37790001,80195,23.3978,-40.197,80.92,18.357,-0.005,0.35,0.864,-24.9,-27.3,5.1,
37800004,80205,23.3978,-37.327,69.475,11.462,-0.029,0.295,0.877,-25.3,-27.7,5.5,
37810001,80215,23.3978,-46.777,71.4,8.662,0.061,0.268,0.933,-25,-27.3,4.8,
37820003,80225,23.3978,-62.142,78.995,9.327,-0.207,0.275,0.899,-25,-26.7,5.4,
37830001,80235,23.3978,-86.24,89.705,4.812,-0.113,0.336,1.037,-24.9,-25.3,5.7,
37840004,80245,23.3978,-119.7,127.715,-6.632,0.075,0.345,1.101,-24.3,-25,6.1,
37850001,80255,23.3978,-116.847,149.8,-7.857,0.014,0.267,1.146,-23.2,-24.3,6,
37860003,80265,23.3978,-108.902,158.165,-20.58,-0.079,0.119,1.02,-22.5,-23.1,5.7,
37870001,80275,23.3978,-85.54,132.615,-14.315,-0.103,0.111,0.931,-22.3,-22.2,5.4,
37880004,80285,23.3978,-52.185,79.485,-9.117,-0.112,0.148,1.037,-21.3,-20.2,5.5,
37890001,80295,23.3978,-27.457,47.985,-10.307,-0.105,0.114,1.062,-21.3,-21,4.5,
37900002,80305,23.3978,-10.517,33.127,-8.592,-0.149,0.135,1.033,-21.1,-20.4,4.8,
37910001,80315,23.3978,-10.815,24.08,-8.837,-0.233,0.073,1,-21.4,-20.7,4.5,
37920004,80325,23.3978,-16.87,28.472,-2.572,-0.256,0.076,0.97,-21.3,-20.4,3.9,
37930001,80335,23.3978,-24.15,33.512,8.225,-0.24,0.095,0.986,-21.3,-20.4,4.5,
37940003,80345,23.3402,-26.162,28.735,16.94,-0.216,0.095,0.947,-20.8,-19.8,4.8,
37950001,80355,23.3402,-26.162,28.735,16.94,-0.216,0.109,0.947,-20.7,-19.5,4.6,
37960004,80365,23.3402,-13.597,9.537,19.057,-0.241,0.139,0.925,-21.6,-19.6,4.5,
37970001,80375,23.3402,5.372,-13.615,11.567,-0.301,0.134,0.858,-20.4,-20.1,5.4,
37980003,80385,23.3402,20.632,-15.505,4.48,-0.196,0.056,1.049,-21.3,-20.1,4.8,
37990001,80395,23.3402,54.18,3.657,13.37,-0.099,0.016,1.221,-21.4,-19.2,4.6,
38000006,80405,23.3402,82.057,39.865,40.827,-0.251,0.317,1.121,-22.8,-18.9,4.3,
38010001,80415,23.3402,77.77,84.472,31.29,-0.324,0.273,0.989,-22.8,-18.4,3.4,
38020002,80425,23.4362,74.077,127.505,-1.155,-0.203,0.116,0.911,-24,-16.2,4.6,
38030001,80435,23.4362,87.605,171.482,-26.495,-0.028,0.198,0.835,-24.9,-15.9,4.3,
38040004,80445,23.4362,70.892,185.185,-31.57,-0.223,0.232,0.846,-24.7,-14.4,3.6,
38050000,80455,23.4362,50.995,195.09,-18.322,-0.474,0.204,0.825,-24.7,-12.9,4.3,
38060002,80465,23.4362,45.202,189.175,-24.622,-0.546,0.147,0.809,-24.7,-11.2,4,
38070001,80475,23.4362,68.25,215.827,-40.372,-0.459,0.174,0.75,-25.6,-10.3,4.8,
38080004,80485,23.4362,73.92,239.102,-41.405,-0.445,0.269,0.799,-26.5,-8.5,5.2,
38090001,80495,23.4362,48.125,228.41,-37.082,-0.481,0.343,0.935,-26.1,-7.5,5.8,
38100003,80505,23.417,11.27,192.185,-26.477,-0.524,0.347,1.002,-26.5,-5.5,5.4,
38110001,80515,23.417,-19.425,172.777,-11.742,-0.564,0.269,0.972,-26.7,-4.9,5.7,
38120004,80525,23.417,-24.762,185.29,-2.292,-0.583,0.189,0.904,-26.4,-3.3,6.9,
38130001,80535,23.417,-22.05,190.365,2.887,-0.448,0.224,1.058,-25.6,-2.1,7.5,
38140003,80545,23.417,-46.252,129.29,-1.172,-0.47,0.109,0.836,-26.4,-0.7,8.2,
38150001,80555,23.417,-30.905,145.757,4.952,-0.541,0.14,0.75,-26.2,-1.5,8.2,
38160004,80565,23.417,-32.27,169.435,2.502,-0.682,0.115,0.625,-25.8,1,9.3,
38170001,80575,23.417,-30.345,159.582,-3.675,-0.711,0.146,0.572,-25.6,2.4,9.4,
38180003,80585,23.417,-26.442,154.717,-7.507,-0.674,0.208,0.646,-24.7,1.8,10.5,
38190001,80595,23.4362,-31.937,174.037,-17.43,-0.665,0.376,0.824,-24.3,3.9,10.6,
38200004,80605,23.4362,-47.792,203.805,-29.277,-0.707,0.258,0.719,-25.2,4.8,12,
38210001,80615,23.4362,-46.322,222.53,-36.172,-0.779,0.228,0.671,-24.4,6,12.1,
38220003,80625,23.4362,-31.64,235.567,-40.302,-0.792,0.158,0.605,-24.3,6.3,13.3,
38230001,80635,23.4362,-13.702,237.772,-33.057,-0.826,0.122,0.575,-23.7,8.2,14.8,
38240004,80645,23.4362,-6.65,229.337,-20.02,-0.849,0.091,0.527,-24.4,10.2,14.7,
38250003,80655,23.4362,2.292,217.875,-8.242,-0.855,0.089,0.459,-24.4,10.8,16.5,
38260002,80665,23.4362,13.335,198.712,2.887,-0.88,0.088,0.396,-23.5,10.8,16.9,
38270001,80675,23.4554,28.42,180.372,11.077,-0.919,0.081,0.364,-23.7,12.6,18.1,
38280004,80685,23.4554,49.507,175.017,12.617,-0.939,0.104,0.356,-26.2,13.3,18.7,
38290001,80695,23.4554,63.892,170.52,12.547,-0.935,0.135,0.358,-24.4,13.3,19.6,
38300003,80705,23.4554,72.327,166.005,11.287,-0.925,0.163,0.379,-25.3,14.1,19.8,
38310001,80715,23.4554,74.025,165.095,9.45,-0.928,0.181,0.361,-26.2,15.4,20.2,
38320004,80725,23.4554,67.707,165.41,6.58,-0.928,0.172,0.309,-27,15.6,22.3,
38330001,80735,23.4554,62.685,166.495,2.625,-0.939,0.16,0.263,-26.4,17.1,23.4,
38340003,80745,23.4554,58.03,161.595,1.242,-0.834,0.18,0.248,-26.2,16.2,23.8,
38350001,80755,23.4362,49.245,155.802,6.457,-0.79,0.168,0.207,-26.7,17.2,25.2,
38360004,80765,23.4362,41.545,144.777,16.17,-0.815,0.16,0.166,-27.4,18.3,25.5,
38370001,80775,23.4362,35.315,127.295,29.592,-0.868,0.163,0.113,-28.5,17.8,27.3,
38380003,80785,23.4362,37.152,109.655,41.597,-0.929,0.188,0.075,-28.2,18.3,27.6,
38390001,80795,23.4362,46.13,98.735,46.987,-0.98,0.209,0.061,-28.2,18.4,28.3,
38400004,80805,23.4362,56.752,95.2,46.445,-1.007,0.23,0.066,-29.1,20.2,29.2,
38410001,80815,23.4362,69.877,102.655,41.79,-1.027,0.26,0.097,-30.4,20.1,30.9,
38420002,80825,23.4362,81.602,121.45,35.455,-1.065,0.306,0.133,-30,20.8,31,
38430001,80835,23.4554,82.495,144.27,29.907,-1.044,0.321,0.166,-30.7,20.7,31,
38440004,80845,23.4554,89.495,171.5,29.067,-0.975,0.28,0.083,-31.8,20.8,32.8,
38450001,80855,23.4554,90.93,189.735,33.635,-0.91,0.294,0.096,-31.9,21.6,34,
38460003,80865,23.4554,63.21,199.517,36.242,-0.883,0.337,0.112,-31.5,20.5,35.5,
38470001,80875,23.4554,24.675,209.44,29.785,-0.871,0.329,0.054,-31.9,21.4,37,
38480004,80885,23.4554,-3.097,220.972,22.592,-0.815,0.274,-0.004,-32.8,23.1,38.8,
38490001,80895,23.4554,-23.73,230.317,28.945,-0.806,0.26,-0.101,-32.4,21.9,39.4,
38500004,80905,23.4554,-34.09,237.387,40.495,-0.84,0.274,-0.212,-32.8,22.5,41.8,
38510001,80915,23.4554,-36.907,243.512,50.067,-0.879,0.31,-0.312,-33.4,21.9,43.6,
38520004,80925,23.4554,-37.065,250.04,55.755,-0.911,0.357,-0.39,-33.6,23.1,44.7,
38530001,80935,23.4554,-35.28,261.24,54.232,-0.902,0.41,-0.421,-34.2,22,45.4,
38540002,80945,23.4554,-35.682,270.707,50.96,-0.852,0.423,-0.431,-34.3,22.3,49.3,
38550001,80955,23.4554,-35.49,276.727,49,-0.784,0.389,-0.438,-34.2,21.9,49.2,
38560004,80965,23.4554,-31.797,288.645,49.647,-0.797,0.343,-0.45,-34,21.7,52.5,
38570001,80975,23.4554,-34.317,296.607,51.065,-0.815,0.341,-0.509,-35.1,20.8,53.2,
38580002,80985,23.4554,-39.462,284.725,50.837,-0.798,0.349,-0.541,-35.2,21.1,53.8,
38590001,80995,23.4362,-39.83,264.25,46.9,-0.807,0.352,-0.558,-36,20.4,57,
38600004,81005,23.4362,-40.127,239.732,42.21,-0.794,0.353,-0.629,-35.2,19.6,57.9,
38610001,81015,23.4362,-36.225,214.672,39.777,-0.755,0.354,-0.727,-37.5,18,59.4,
38620003,81025,23.4362,-23.432,190.697,38.272,-0.716,0.387,-0.758,-36.9,18,60.9,
38630001,81035,23.4362,-11.76,166.88,35.682,-0.636,0.415,-0.784,-37.2,17.7,62.4,
38640004,81045,23.4362,-0.052,147.035,32.147,-0.565,0.425,-0.792,-37.2,16.8,62.5,
38650001,81055,23.4362,9.327,135.397,30.8,-0.515,0.445,-0.787,-37.6,16.8,62.5,
38660002,81065,23.4362,14.122,125.737,34.142,-0.473,0.417,-0.806,-36.9,16.3,64.6,
38670001,81075,23.4362,18.182,113.592,41.002,-0.484,0.402,-0.791,-36.9,16.2,64,
38680004,81085,23.4362,19.442,101.587,46.865,-0.505,0.402,-0.764,-37.3,15.6,64.8,
38690001,81095,23.4362,17.482,93.642,48.807,-0.512,0.41,-0.739,-38.4,14.5,65.2,
38700003,81105,23.4362,11.06,87.71,44.817,-0.53,0.413,-0.706,-37.6,15.1,65.8,
38710001,81115,23.4362,-0.087,77.7,37.17,-0.545,0.415,-0.703,-37.6,14.1,66.6,
38720004,81125,23.4362,-9.012,68.005,29.365,-0.548,0.437,-0.722,-37.9,13.9,66.1,
38730001,81135,23.4362,-16.257,65.17,22.89,-0.544,0.497,-0.77,-38.2,13.9,66.6,
38740002,81145,23.4362,-16.257,65.17,22.89,-0.544,0.497,-0.77,-38.2,13.2,67.5,
38750003,81155,23.4362,-24.325,66.955,13.842,-0.508,0.549,-0.798,-39,13.2,67,
38760004,81165,23.4554,-23.94,77.315,0.437,-0.415,0.558,-0.766,-38.7,11.8,68.2,
38770001,81175,23.4554,-23.992,87.447,-13.86,-0.355,0.529,-0.722,-37.9,12.3,69,
38780003,81185,23.4554,-33.67,67.9,-31.605,-0.274,0.436,-0.733,-39.4,12.6,69.6,
38790001,81195,23.4554,-36.627,36.505,-38.71,-0.217,0.451,-0.672,-39,12,68.5,
38800004,81205,23.4554,-46.41,35.787,-26.25,-0.208,0.296,-0.771,-38.5,11.1,68.5,
38810001,81215,23.4554,-19.407,81.637,-11.9,-0.287,0.282,-0.73,-38.8,11.2,70.5,
38820002,81225,23.4554,-19.337,104.352,0.367,-0.443,0.371,-0.777,-39,10.5,70.5,
38830001,81235,23.4554,-29.575,83.842,-1.155,-0.467,0.38,-0.851,-38.5,9.4,72.1,
38840004,81245,23.3978,-33.617,57.4,-16.765,-0.473,0.448,-0.871,-39.1,9.7,70.8,
38850001,81255,23.3978,-33.46,62.317,-55.632,-0.354,0.523,-0.864,-38.7,10.3,71.1,
38860002,81265,23.3978,-38.552,82.477,-73.587,-0.223,0.579,-0.8,-38.4,9.7,70.6,
38870001,81275,23.3978,-44.24,63.227,-21.052,-0.06,0.507,-0.904,-38.5,8.4,71.2,
38880003,81285,23.3978,-21.367,76.387,23.222,-0.302,0.566,-0.684,-38.7,8.5,71.5,
38890001,81295,23.3978,-21.84,112.892,25.812,-0.267,0.522,-0.692,-39.3,7.2,72,
38900003,81305,23.3978,-15.347,130.462,29.68,-0.325,0.479,-0.753,-39.9,8.1,73,
38910001,81315,23.3978,-9.415,134.785,33.232,-0.385,0.464,-0.795,-40.2,7.2,73.8,
38920004,81325,23.4362,-10.237,128.94,35.7,-0.392,0.49,-0.869,-39.1,6.3,73.6,
38930001,81335,23.4362,-15.715,111.405,34.947,-0.35,0.555,-0.943,-39.1,5.5,73.9,
38940003,81345,23.4362,-21.385,86.065,32.007,-0.334,0.575,-1.002,-39.7,5.7,75.9,
38950001,81355,23.4362,-20.422,63.665,21.245,-0.306,0.589,-0.922,-40.2,4.9,74.1,
38960004,81365,23.4362,-23.345,59.447,-1.452,-0.294,0.586,-0.775,-40,3.9,74.2,
38970001,81375,23.4362,-31.937,74.27,-24.675,-0.215,0.466,-0.704,-41.4,3.6,75,
38980003,81385,23.4362,-29.33,96.705,-26.512,-0.169,0.388,-0.686,-39.1,3.9,76.3,
38990001,81395,23.4362,-10.132,110.232,-12.285,-0.143,0.373,-0.663,-40.9,2.7,75.6,
39000005,81405,23.4746,-1.4,121.24,-4.007,-0.197,0.451,-0.694,-40.3,2.1,77.2,
39010001,81415,23.4746,-4.917,140.752,-7.822,-0.34,0.519,-0.687,-39.9,0.3,75.9,
39020002,81425,23.4746,-2.922,198.695,-34.387,-0.364,0.525,-0.623,-39.3,0.4,76.5,
39030001,81435,23.4746,-8.032,276.36,-57.295,-0.163,0.402,-0.703,-39.7,-1.8,77.8,
39040004,81445,23.4746,-7.577,313.075,-48.632,0,0.404,-0.811,-39.6,-3.3,77.7,
39050001,81455,23.4746,-9.712,299.145,-31.605,0.093,0.509,-0.942,-39.6,-5.4,79.2,
39060003,81465,23.4746,-14.84,236.18,-24.797,0.196,0.571,-1.078,-38.4,-6.9,78.6,
39070001,81475,23.4746,5.197,146.475,-27.965,0.256,0.554,-1.017,-39.3,-6.7,79.9,
39080004,81485,23.4746,26.162,66.745,-18.025,0.272,0.574,-0.814,-38.5,-7.9,79.6,
39090001,81495,23.4746,20.335,38.15,-3.36,0.119,0.582,-0.755,-38.7,-8.5,79.5,
39100002,81505,23.4746,0.035,57.767,3.01,0.02,0.545,-0.823,-39.9,-7.8,79.8,
39110001,81515,23.4746,-9.502,92.767,3.465,0.039,0.545,-0.899,-38.8,-9.4,79.9,
39120004,81525,23.4746,-7.472,110.81,-0.14,0.15,0.502,-0.975,-38.4,-8.8,79.5,
39130001,81535,23.4746,-0.105,113.137,-11.077,0.214,0.488,-0.968,-39.3,-10.6,80.4,
39140003,81545,23.4746,9.012,124.6,-29.96,0.267,0.426,-0.937,-38.7,-11.4,80.8,
39150001,81555,23.4746,16.502,148.977,-45.535,0.294,0.431,-0.922,-38.5,-11.8,80.5,
39160004,81565,23.4746,15.242,172.305,-53.357,0.293,0.476,-0.902,-38.1,-13.6,81.1,
39170001,81575,23.4554,21.227,196.315,-67.357,0.331,0.438,-0.856,-38.5,-15.1,80.8,
39180002,81585,23.4554,22.575,227.867,-83.93,0.326,0.486,-0.83,-38.1,-16,79.8,
39190001,81595,23.4554,8.82,252.49,-89.862,0.171,0.603,-0.758,-38.4,-17.8,81.1,
39200004,81605,23.4554,33.267,244.002,-38.622,0.178,0.458,-0.765,-37.2,-18.7,80.1,
39210001,81615,23.4554,94.36,222.547,-1.487,0.309,0.413,-0.733,-36.7,-22,80.5,
39220002,81625,23.4554,108.08,204.54,-1.067,0.367,0.474,-0.718,-35.7,-21.6,80.7,
39230001,81635,23.4554,88.13,172.147,-4.252,0.376,0.514,-0.752,-36.6,-22.8,80.1,
39240004,81645,23.4554,87.307,139.142,-3.517,0.316,0.516,-0.817,-34.9,-23.5,81.3,
39250003,81655,23.4746,92.837,99.82,-7.157,0.33,0.499,-0.845,-34.5,-24.6,80.7,
39260003,81665,23.4746,93.03,76.142,-3.22,0.404,0.504,-0.806,-32.8,-24.7,81.3,
39270001,81675,23.4746,91,86.205,10.062,0.411,0.488,-0.839,-33,-25.3,81.7,
39280004,81685,23.4746,86.275,108.867,19.162,0.439,0.485,-0.867,-31.2,-26.4,80.8,
39290001,81695,23.4746,76.23,129.78,15.96,0.49,0.463,-0.877,-31.9,-27,80.1,
39300002,81705,23.4746,64.015,139.947,6.685,0.508,0.44,-0.803,-31,-28.3,80.5,
39310001,81715,23.4746,55.86,147.542,-3.85,0.495,0.402,-0.698,-30.1,-28.8,80.4,
39320004,81725,23.4746,59.745,158.952,-11.217,0.505,0.321,-0.587,-30.6,-28.9,79.2,
39330000,81735,23.4554,79.152,175.542,-9.222,0.539,0.268,-0.479,-29.4,-30.9,79.3,
39340002,81745,23.4554,112.245,206.5,5.687,0.548,0.234,-0.475,-29.1,-33.1,78.7,
39350001,81755,23.4554,147,239.75,29.837,0.564,0.235,-0.53,-28.8,-33.7,77.7,
39360004,81765,23.4554,173.74,264.565,55.037,0.656,0.236,-0.616,-27,-34.8,77.7,
39370001,81775,23.4554,194.127,290.115,74.9,0.778,0.239,-0.694,-25,-37.5,75.9,
39380002,81785,23.4554,195.02,304.99,79.922,0.858,0.224,-0.719,-23.4,-38.4,75.6,
39390001,81795,23.4554,176.855,304.727,77.315,0.908,0.181,-0.766,-23.1,-39.7,73.8,
39400004,81805,23.4554,157.377,302.015,78.942,0.831,0.287,-0.782,-21,-40.5,72.4,
39410001,81815,23.4746,147.49,293.877,69.615,0.772,0.141,-0.743,-20.2,-42.1,70.6,
39420002,81825,23.4746,121.8,249.077,52.605,0.829,0.138,-0.688,-20.1,-43.3,69,
39430001,81835,23.4746,104.562,202.02,34.93,0.794,0.145,-0.634,-18.7,-43.5,67,
39440004,81845,23.4746,89.705,172.27,22.382,0.791,0.138,-0.581,-17.8,-45,66.9,
39450001,81855,23.4746,71.067,155.277,17.727,0.772,0.163,-0.497,-16.8,-45.7,66,
39460003,81865,23.4746,50.627,135.292,24.885,0.722,0.16,-0.432,-17.2,-47.4,65.7,
39470001,81875,23.4746,46.62,111.632,39.602,0.78,0.113,-0.384,-16.8,-47.4,63.9,
39480004,81885,23.4746,53.515,95.445,53.112,0.87,0.086,-0.362,-16.5,-48.3,64,
39490001,81895,23.4554,51.362,93.992,64.4,0.933,0.043,-0.301,-16,-47.4,64.3,
39500004,81905,23.4554,43.697,110.25,71.767,1.022,0.018,-0.227,-15.6,-47.8,63.4,
39510001,81915,23.4554,46.567,135.205,74.147,0.707,-0.497,-0.088,-13.3,-48.6,61.3,
39520004,81925,23.4554,84.647,143.36,30.782,1.462,-0.081,0.208,-13.6,-49.5,61.3,
39530001,81935,23.4554,84.647,143.36,30.782,1.462,-0.081,0.208,-13.5,-50.1,59.8,
39540002,81945,23.4554,109.602,195.422,38.99,1.283,-0.188,-0.083,-12.6,-50.2,58,
39550001,81955,23.4554,104.107,209.79,44.257,1.058,-0.167,-0.264,-12,-51.1,56.2,
39560004,81965,23.4554,110.302,211.277,34.632,0.981,-0.122,-0.216,-11.5,-49.9,54.6,
39570001,81975,23.4554,111.02,219.957,27.597,0.997,-0.071,-0.213,-11.2,-51.6,53.4,
39580003,81985,23.4746,108.272,221.69,29.12,1.005,-0.024,-0.222,-10.9,-50.8,51.9,
39590001,81995,23.4746,96.757,211.767,28.07,0.999,0.012,-0.187,-10.8,-51.9,50.2,
39600004,82005,23.4746,85.802,206.185,32.532,0.954,-0.029,-0.132,-9.9,-51.7,49.3,
39610001,82015,23.4746,80.027,195.755,41.65,0.916,-0.056,-0.077,-9.1,-51.6,48,
39620003,82025,23.4746,72.817,183.172,49.997,0.97,-0.067,-0.09,-10.3,-52.5,46.3,
39630001,82035,23.4746,57.89,158.095,51.992,1.142,-0.118,-0.023,-8.2,-50.7,45.6,
39640004,82045,23.4746,69.562,148.68,51.17,1.171,-0.166,0.102,-8.7,-51.9,43.9,
39650001,82055,23.4746,77.822,152.915,61.547,1.122,-0.23,0.143,-7.5,-51.1,42,
39660002,82065,23.4554,88.305,172.287,71.207,1.053,-0.188,0.113,-8.2,-51.1,41.2,
39670001,82075,23.4554,93.082,195.667,71.295,0.994,-0.174,0.12,-7.2,-50.8,40.5,
39680004,82085,23.4554,96.32,214.55,71.785,0.963,-0.163,0.188,-7.2,-51.3,38.7,
39690001,82095,23.4554,89.862,213.745,73.272,0.939,-0.146,0.294,-7.3,-49.5,37.3,
39700003,82105,23.4554,78.155,197.19,70.402,0.893,-0.142,0.339,-6.1,-49,36.4,
39710001,82115,23.4554,68.25,170.485,66.08,0.872,-0.126,0.367,-6.7,-49.5,34.9,
39720004,82125,23.4554,55.562,141.365,63.35,0.884,-0.091,0.341,-5.4,-48.3,33.6,
39730001,82135,23.4554,42.017,133.507,62.37,0.82,-0.094,0.302,-6.1,-47.5,32.8,
39740002,82145,23.4938,33.022,152.162,59.867,0.773,-0.121,0.357,-5.8,-47.4,32.4,
39750003,82155,23.4938,35.997,158.987,58.152,0.803,-0.141,0.452,-4.3,-46.8,30.7,
39760004,82165,23.4938,38.92,138.932,64.732,0.855,-0.184,0.45,-4.5,-47.1,31.9,
39770001,82175,23.4938,40.932,118.982,69.055,0.894,-0.237,0.435,-5.2,-46,31.2,
39780002,82185,23.4938,45.517,120.697,67.69,0.934,-0.294,0.444,-3.7,-45.3,28.9,
39790001,82195,23.4938,47.372,133.525,63.927,0.913,-0.308,0.501,-3.9,-45,28,
39800004,82205,23.4938,40.687,139.947,56.647,0.854,-0.261,0.575,-3.6,-44.1,27.6,
39810001,82215,23.4938,33.005,140.122,48.422,0.835,-0.233,0.541,-3.6,-44.8,27,
39820003,82225,23.4554,28.945,136.185,41.23,0.754,-0.199,0.478,-4.5,-43.5,25.9,
39830001,82235,23.4554,21.122,122.71,32.27,0.731,-0.198,0.519,-4.6,-43.6,25,
39840004,82245,23.4554,13.912,113.435,33.547,0.773,-0.234,0.551,-2.8,-42.1,25,
39850001,82255,23.4554,16.607,109.585,44.345,0.768,-0.255,0.582,-3.6,-42,24.7,
39860002,82265,23.4554,26.687,104.51,53.655,0.737,-0.279,0.603,-3.1,-41.7,24.1,
39870001,82275,23.4554,34.055,92.645,57.925,0.74,-0.281,0.639,-3.3,-40.2,22.5,
39880004,82285,23.4554,37.922,74.515,58.642,0.742,-0.275,0.651,-3.9,-38.8,22.5,
39890001,82295,23.4554,40.932,55.702,53.06,0.757,-0.296,0.692,-3.4,-38.1,21.1,
39900002,82305,23.4746,40.95,48.09,45.972,0.741,-0.29,0.737,-2.8,-38.5,21.4,
39910001,82315,23.4746,29.365,38.552,40.565,0.662,-0.273,0.744,-2.5,-37.8,20.7,
39920004,82325,23.4746,17.972,3.972,40.495,0.652,-0.249,0.703,-2.7,-38.1,21.9,
39930001,82335,23.4746,13.737,-31.535,43.417,0.643,-0.232,0.724,-2.7,-38.4,21.7,
39940003,82345,23.4746,8.627,-44.275,39.322,0.644,-0.224,0.72,-2.1,-38.5,21.6,
39950001,82355,23.4746,-3.622,-31.517,29.242,0.597,-0.208,0.675,-2.2,-38.8,22.8,
39960004,82365,23.4746,-15.785,-17.097,23.975,0.598,-0.242,0.664,-2.4,-38.1,21.9,
39970001,82375,23.4746,-11.97,-7.77,26.425,0.641,-0.255,0.687,-2.2,-38.7,22.3,
39980003,82385,23.4746,15.365,8.015,27.755,0.61,-0.154,0.688,-2.2,-37.5,21.7,
39990001,82395,23.4746,68.372,37.38,9.047,0.6,-0.037,0.785,-2.4,-37.6,21.6,
40000006,82405,23.4746,119.77,74.777,-14.49,0.719,-0.169,0.823,-3.3,-38.4,20.1,
40010001,82415,23.4746,128.66,88.48,-15.155,0.821,-0.327,0.757,-3.4,-37.8,19.5,
40020002,82425,23.4746,109.042,78.365,-0.49,0.802,-0.313,0.726,-4,-37.5,19.3,
40030001,82435,23.4746,90.16,69.755,13.352,0.731,-0.266,0.773,-4.2,-35.8,17.5,
