#Format version: 1.0
time[us],Waveform 1,Waveform 1,gyroX[dps],gyroY[dps],gyroZ[dps],accX[g],accY[g],accZ[g],magnX[uT],magnY[uT],magnZ[uT],
33210001,78909,22.6296,43.26,-105.507,-8.837,-0.859,-0.147,-0.377,-40.5,16,59.4,
33220002,78919,22.6296,41.825,-101.01,5.547,-0.893,-0.148,-0.335,-39.7,15.4,58.8,
33230001,78929,22.6296,41.825,-101.01,5.547,-0.893,-0.148,-0.335,-41.2,16,58,
33240004,78939,22.6296,31.867,-95.147,16.975,-0.898,-0.136,-0.33,-41.2,17.1,57.4,
33250002,78949,22.6104,17.745,-91.21,19.18,-0.908,-0.101,-0.333,-40.6,16.2,57.7,
33260003,78959,22.6104,8.61,-82.162,15.242,-0.963,-0.086,-0.332,-40.6,16.3,57,
33270001,78969,22.6104,-0.63,-76.23,8.802,-1,-0.086,-0.339,-40.9,16.8,56.7,
33280004,78979,22.6104,-5.915,-72.082,2.485,-0.997,-0.098,-0.319,-40.3,17.7,56.5,
33290000,78989,22.6104,-7.752,-65.782,2.31,-0.979,-0.104,-0.319,-41.8,17.4,55.8,
33300002,78999,22.6104,-10.15,-63.77,5.985,-0.96,-0.12,-0.328,-42.1,18.3,54.7,
33310001,79009,22.6104,-12.547,-67.217,10.272,-0.928,-0.133,-0.315,-40.8,17.2,55.9,
33320005,79019,22.6104,-15.697,-81.812,16.502,-0.869,-0.128,-0.293,-42,17.4,54,
33330001,79029,22.668,-15.19,-100.607,21.455,-0.835,-0.124,-0.241,-41.8,18.1,53.7,
33340002,79039,22.668,-12.81,-123.462,25.532,-0.846,-0.134,-0.163,-41.7,18,52.5,
33350000,79049,22.668,-22.102,-152.845,37.187,-0.868,-0.142,-0.094,-41.8,17.8,51,
33360004,79059,22.668,-34.93,-164.867,55.212,-0.958,-0.128,-0.035,-42.7,18.7,51.4,
33370001,79069,22.668,-42.227,-155.645,70.245,-1.019,-0.106,-0.027,-43,18.4,50.8,
33380002,79079,22.668,-42.455,-137.287,77.49,-1.062,-0.077,-0.075,-43.6,18.1,48.1,
33390001,79089,22.668,-29.435,-111.3,75.46,-1.07,-0.025,-0.092,-43.8,17.8,48,
33400004,79099,22.668,-5.845,-87.29,66.605,-1.014,0.014,-0.101,-44.5,18.1,48,
33410001,79109,22.668,2.695,-98.472,52.99,-0.943,0.025,-0.104,-44.1,18.6,46.6,
33420002,79119,22.6296,-2.152,-137.9,40.425,-0.912,0.031,-0.098,-44.8,18,46.3,
33430001,79129,22.6296,-9.52,-178.185,32.672,-0.943,0.02,-0.086,-45.1,18,44.1,
33440004,79139,22.6296,-9.345,-199.43,27.055,-0.988,-0.015,-0.015,-45.7,17.7,41.8,
33450001,79149,22.6296,-6.58,-190.47,21.297,-1.123,-0.037,0.158,-45.3,17.8,41.8,
33460002,79159,22.6296,-11.847,-161.682,1.645,-1.054,0.032,0.007,-44.5,17.7,40.5,
33470001,79169,22.6296,-0.507,-149.975,-10.867,-1.076,0.002,0.051,-45.7,18.3,39.6,
33480004,79179,22.6296,3.167,-147.665,-17.605,-1.122,-0.026,0.139,-46.2,18.4,39,
33490001,79189,22.6296,6.527,-139.09,-30.205,-1.042,0.014,0.193,-44.8,17.7,39.9,
33500004,79199,22.6296,13.755,-124.565,-44.52,-1.036,0.015,0.198,-45.1,18.3,38.1,
33510000,79209,22.6296,19.425,-113.295,-57.802,-1.038,-0.018,0.178,-44.8,17.1,37.6,
33520004,79219,22.6296,18.042,-113.015,-63.385,-1.006,-0.027,0.197,-43.9,18.1,35.4,
33530001,79229,22.6296,12.845,-116.707,-63.122,-0.931,-0.054,0.226,-43.2,17.4,37.3,
33540003,79239,22.6296,2.485,-131.04,-55.86,-0.858,-0.063,0.267,-42.6,17.7,36.3,
33550001,79249,22.6296,-12.757,-154.017,-36.592,-0.845,-0.071,0.305,-43,18.3,34.3,
33560004,79259,22.6296,-23.45,-169.592,-9.8,-0.898,-0.069,0.328,-43.3,17.5,34.3,
33570001,79269,22.6296,-25.147,-171.377,15.505,-0.939,-0.062,0.364,-43.3,17.5,32.4,
33580003,79279,22.6296,-15.89,-159.88,33.057,-0.939,-0.046,0.423,-43.2,16.5,31.8,
33590001,79289,22.6296,-5.25,-154.595,32.112,-0.971,-0.024,0.412,-43.3,16,31.3,
33600004,79299,22.6296,4.2,-173.635,17.745,-0.99,-0.056,0.309,-43.5,15,30.1,
33610000,79309,22.6296,19.582,-196.542,8.26,-0.941,-0.064,0.407,-43.3,14.5,28.2,
33620002,79319,22.6296,26.967,-196.63,5.967,-0.849,-0.016,0.491,-43.5,14.5,27.6,
33630000,79329,22.6296,28.665,-175.577,-0.262,-0.813,-0.007,0.497,-43.8,15,27,
33640004,79339,22.6296,23.45,-150.85,-8.12,-0.823,-0.024,0.462,-44.8,14.8,25.3,
33650001,79349,22.6296,12.512,-145.495,-14.945,-0.826,-0.045,0.458,-43.5,14.1,25.9,
33660002,79359,22.6296,0.857,-153.58,-23.782,-0.821,-0.045,0.551,-44.2,12.9,24.6,
33670001,79369,22.6296,-5.915,-148.557,-28.052,-0.814,-0.041,0.596,-44.2,13.3,24.9,
33680004,79379,22.6296,-8.89,-137.9,-24.307,-0.826,-0.047,0.594,-43.3,12.7,23.8,
33690001,79389,22.6296,-3.71,-125.405,-24.815,-0.775,-0.047,0.675,-43.5,11.2,22.5,
33700003,79399,22.6296,1.697,-114.17,-29.347,-0.728,-0.032,0.665,-43.6,11.4,22.5,
33710001,79409,22.6296,1.872,-126.945,-26.827,-0.756,-0.045,0.702,-43.5,11.5,21.4,
33720004,79419,22.6296,-5.232,-154.98,-18.567,-0.759,-0.041,0.691,-42.6,10.8,20.7,
33730001,79429,22.6296,-7.175,-180.232,-13.562,-0.738,-0.062,0.684,-42.4,9.9,20.7,
33740002,79439,22.6104,0.752,-197.68,-10.762,-0.689,-0.073,0.696,-44.1,8.8,19.3,
33750003,79449,22.6104,12.477,-205.205,-8.155,-0.635,-0.092,0.719,-42.4,8.4,18.4,
33760004,79459,22.6104,18.025,-211.085,-5.757,-0.598,-0.108,0.74,-42.7,7.8,17.1,
33770001,79469,22.6104,24.622,-216.492,-4.847,-0.554,-0.056,0.802,-42.9,6.1,16.6,
33780002,79479,22.6104,28.017,-215.705,-2.222,-0.555,-0.044,0.854,-42.9,5.4,15.3,
33790001,79489,22.6104,27.58,-209.09,6.615,-0.579,-0.013,0.929,-42.7,5.5,15.1,
33800004,79499,22.6104,27.125,-191.467,6.02,-0.632,0.014,0.985,-42.4,3.7,15,
33810000,79509,22.6104,21.717,-168.91,-3.447,-0.565,0.016,0.995,-43.2,1.5,14.1,
33820002,79519,22.6104,8.47,-160.912,-3.482,-0.505,0.009,0.959,-43,0.6,12.3,
33830001,79529,22.6296,-5.95,-162.767,-1.977,-0.48,0.007,0.926,-43.5,-0.1,13.3,
33840004,79539,22.6296,-16.782,-162.592,-3.885,-0.478,-0.037,0.922,-42,-0.9,11.8,
33850000,79549,22.6296,-20.212,-154.647,-3.762,-0.444,-0.076,0.915,-41.8,-2.1,12,
33860003,79559,22.6296,-20.177,-146.125,-5.46,-0.384,-0.086,0.868,-42.9,-2.2,10.3,
33870001,79569,22.6296,-24.115,-152.582,-13.142,-0.344,-0.098,0.811,-42.9,-3.9,10.5,
33880004,79579,22.6296,-21.822,-171.377,-22.015,-0.348,-0.103,0.873,-43.3,-4.3,9.4,
33890001,79589,22.6296,-13.982,-181.212,-24.622,-0.343,-0.101,0.95,-42.6,-5.4,8.5,
33900003,79599,22.6296,-6.72,-172.427,-22.68,-0.31,-0.09,1.018,-42,-6.1,8.7,
33910001,79609,22.6296,-3.832,-140.735,-20.895,-0.266,-0.083,1.09,-42.6,-7.9,9.1,
33920004,79619,22.6296,-6.527,-89.39,-17.325,-0.19,-0.084,1.118,-41.4,-7.2,8.7,
33930001,79629,22.6296,-12.232,-29.68,-8.89,-0.134,-0.106,1.073,-42.3,-7.8,9.3,
33940002,79639,22.6296,-18.97,15.855,2.66,-0.156,-0.1,0.986,-42,-7,8.5,
33950001,79649,22.6296,-25.532,28,9.94,-0.201,-0.103,0.913,-41.8,-7.6,8.7,
33960004,79659,22.6296,-27.685,12.092,8.995,-0.264,-0.117,0.876,-41.8,-7.5,9,
33970000,79669,22.6296,-23.677,-27.387,-2.782,-0.217,-0.125,0.865,-42.1,-7.9,8.5,
33980002,79679,22.6296,-15.995,-65.1,-10.552,-0.178,-0.116,0.93,-41.1,-7.8,8.1,
33990001,79689,22.6296,-8.68,-76.93,-7.857,-0.155,-0.106,1.007,-41.5,-7.9,8.4,
34000005,79699,22.6296,-7.227,-74.34,-0.945,-0.158,-0.088,1.037,-40.8,-8.4,8.4,
34010000,79709,22.6296,-6.265,-71.505,5.197,-0.186,-0.082,1.047,-40.3,-8.5,7.5,
34020002,79719,22.6296,-6.265,-71.505,5.197,-0.186,-0.082,1.047,-41.1,-9.4,7.8,
34030000,79729,22.6296,-5.897,-78.242,7.42,-0.201,-0.072,1.02,-40.8,-10.3,6.9,
34040004,79739,22.6296,-4.83,-92.312,5.827,-0.195,-0.084,1.03,-41.2,-10.6,6.9,
34050001,79749,22.6296,0.052,-91.49,4.532,-0.168,-0.098,1.054,-41.2,-10.9,7,
34060003,79759,22.6296,2.45,-73.237,6.247,-0.156,-0.102,1.046,-40.6,-12.1,7,
34070001,79769,22.6296,2.957,-45.167,9.73,-0.151,-0.092,1.063,-40.5,-11.7,7,
34080004,79779,22.6296,-2.117,-22.785,12.25,-0.126,-0.092,0.988,-40.8,-12.1,7,
34090001,79789,22.6296,-8.4,-29.12,8.417,-0.152,-0.125,0.897,-41.1,-11.8,7.3,
34100003,79799,22.6296,-5.67,-58.975,0.91,-0.184,-0.132,0.877,-40.8,-12.4,7,
34110000,79809,22.6296,1.295,-90.475,-10.22,-0.168,-0.114,0.933,-40.9,-13.2,7.2,
34120004,79819,22.6296,6.142,-100.467,-20.965,-0.145,-0.113,1.031,-40.9,-13.8,7.3,
34130001,79829,22.6296,8.225,-89.547,-30.695,-0.105,-0.063,1.088,-41.1,-13.8,6.3,
34140002,79839,22.6296,3.377,-73.78,-37.222,-0.021,-0.061,1.107,-40.8,-13.8,6.9,
34150000,79849,22.6296,-5.022,-70.892,-38.465,-0.009,-0.074,1.053,-40.3,-13.5,7.6,
34160004,79859,22.6296,-7.717,-84.542,-35.35,-0.033,-0.099,1.036,-39.9,-15.1,6.9,
34170001,79869,22.6296,-5.46,-99.295,-31.552,-0.05,-0.105,1.031,-40.8,-15.6,6,
34180003,79879,22.6296,-1.172,-104.422,-32.27,-0.019,-0.102,1.076,-40,-16.2,6.4,
34190001,79889,22.6296,-1.61,-95.147,-35.945,0.082,-0.101,1.071,-40.2,-17.7,7,
34200004,79899,22.6296,-3.447,-72.345,-37.432,0.149,-0.134,1.075,-40.5,-18.6,6.3,
34210001,79909,22.6296,-2.24,-34.772,-28.612,0.183,-0.144,1.067,-40.6,-17.8,6.3,
34220002,79919,22.6296,-2.66,1.382,-12.985,0.146,-0.154,1.029,-40.6,-16.9,6,
34230000,79929,22.668,-2.292,19.617,2.747,0.092,-0.131,1.024,-40.5,-17.8,6.3,
34240004,79939,22.668,-6.51,11.532,11.462,0.03,-0.13,0.952,-38.8,-17.2,6,
34250003,79949,22.668,-3.64,-13.055,13.72,-0.003,-0.124,0.958,-40.3,-17.2,7.2,
34260002,79959,22.668,5.32,-40.162,8.435,-0.024,-0.094,0.894,-41.1,-17.7,6.7,
34270000,79969,22.668,16.117,-76.475,-7.507,-0.021,-0.081,1.034,-40.6,-19,5.8,
34280004,79979,22.668,18.06,-90.475,-17.727,0.046,-0.055,1.108,-40.9,-19,6.9,
34290001,79989,22.668,14.91,-78.995,-16.24,0.107,-0.061,1.094,-41.7,-19.3,6.7,
34300003,79999,22.668,18.427,-55.58,-9.8,0.21,-0.079,1.021,-40.8,-19.6,6.6,
34310001,80009,22.668,19.005,-31.99,0.437,0.174,-0.102,1.033,-41.7,-19.2,6.4,
34320004,80019,22.6872,11.06,-19.88,5.162,0.079,-0.122,0.999,-41.1,-19.2,6.6,
34330001,80029,22.6872,5.442,-10.167,5.967,0.111,-0.136,1.019,-40.3,-19.2,7.6,
34340002,80039,22.6872,2.957,17.08,10.745,0.172,-0.106,1.025,-41.5,-19.6,6.7,
34350001,80049,22.6872,0.157,49,21.595,0.181,-0.122,1.014,-41.8,-18.9,7,
34360004,80059,22.6872,-1.557,76.615,41.387,0.159,-0.11,1.007,-40.6,-18.7,6,
34370000,80069,22.6872,-3.465,85.435,55.842,0.085,-0.089,0.992,-40.8,-18.7,6.7,
34380003,80079,22.6872,-9.03,72.222,58.397,-0.005,-0.058,1.04,-41.1,-18.9,6.3,
34390000,80089,22.6872,-14.752,54.337,52.36,-0.024,-0.038,1.032,-40.2,-17.1,7.3,
34400004,80099,22.6104,-15.627,35.402,42.052,-0.018,-0.046,1.052,-40.6,-17.8,8.1,
34410001,80109,22.6104,-15.417,23.485,31.815,0.032,-0.047,1.063,-40.8,-18.4,7.6,
34420002,80119,22.6104,-16.292,15.75,23.677,0.036,-0.054,1.024,-40.8,-17.2,6.3,
34430001,80129,22.6104,-6.895,9.905,11.637,0.028,-0.116,1,-39.9,-17.4,7.3,
34440005,80139,22.6104,6.142,10.412,7.682,0.138,-0.208,1.002,-41.1,-18.1,7.3,
34450000,80149,22.6104,5.687,14.087,13.65,0.241,-0.143,0.991,-39.9,-18.6,6.6,
34460002,80159,22.6104,5.46,26.792,11.322,0.122,-0.094,0.995,-40.8,-18,6.6,
34470001,80169,22.6104,10.657,25.69,18.777,0.08,-0.09,1.027,-40.9,-17.2,7.2,
34480004,80179,22.6296,10.937,10.062,22.592,0.052,-0.066,1.062,-41.5,-17.5,6.9,
34490000,80189,22.6296,11.41,2.782,18.602,0.037,-0.056,1.064,-40.8,-18.3,7.5,
34500004,80199,22.6296,11.672,3.185,17.29,-0.026,-0.106,1.043,-40.5,-17.8,6.7,
34510001,80209,22.6296,11.095,6.685,13.247,-0.056,-0.112,1.035,-41.2,-18,6.6,
34520004,80219,22.6296,13.58,16.117,8.995,-0.044,-0.1,1.044,-41.5,-16.9,7.6,
34530001,80229,22.6296,18.025,33.267,3.412,-0.011,-0.093,1.031,-41.4,-17.4,7,
34540002,80239,22.6296,25.427,50.452,-1.312,0.005,-0.112,1,-40.9,-16.2,6.1,
34550000,80249,22.6296,40.53,61.652,-2.45,-0.024,-0.145,0.967,-41.2,-16.5,7.6,
34560004,80259,22.6296,58.187,67.13,-3.745,-0.018,-0.121,0.976,-42.6,-15.9,7,
34570001,80269,22.6296,73.29,68.775,-2.625,-0.068,-0.113,0.997,-43.2,-15.9,7.8,
34580003,80279,22.6296,85.47,64.277,4.06,-0.071,-0.151,1.025,-42.1,-15.1,8.4,
34590000,80289,22.6296,70,45.99,7.542,-0.018,-0.108,1.046,-43.3,-13.9,9,
34600004,80299,22.6296,40.932,31.045,7.087,-0.057,-0.059,1.025,-44.1,-14.5,8.5,
34610001,80309,22.6296,19.565,28.315,7.577,-0.089,0.02,1.058,-43.6,-14.4,9,
34620003,80319,22.6296,5.705,33.845,8.12,-0.083,0.039,1.11,-43.9,-14.8,8.2,
34630001,80329,22.6296,0.822,34.422,8.89,-0.072,0.016,1.165,-43.8,-14.8,8.4,
34640004,80339,22.6488,2.782,24.797,9.345,-0.023,-0.035,1.192,-43.6,-13.5,8.8,
34650001,80349,22.6488,0.77,1.75,5.74,-0.041,-0.042,1.146,-43.8,-12.7,9,
34660002,80359,22.6488,0.21,-24.465,0.962,-0.062,-0.004,1.087,-44.1,-14.7,7.6,
34670001,80369,22.6488,6.247,-33.617,-1.54,-0.057,0.02,1.033,-44.4,-13.9,8.8,
34680004,80379,22.6488,9.817,-30.537,-2.292,-0.054,0.021,0.973,-44.8,-13.9,7.9,
34690001,80389,22.6488,9.117,-25.637,-0.787,-0.051,0.041,0.94,-44.2,-13.9,8.8,
34700002,80399,22.6488,2.327,-19.46,2.747,-0.05,0.102,0.95,-44.7,-15.1,9.3,
34710001,80409,22.6488,-5.81,-9.432,5.145,-0.033,0.119,0.966,-43.8,-14.5,9.1,
34720004,80419,22.6296,-9.747,-0.805,7.735,-0.026,0.113,0.982,-43.6,-15.3,8.8,
34730001,80429,22.6296,-6.755,3.185,10.185,-0.027,0.068,0.987,-44.5,-15.6,8.5,
34740003,80439,22.6296,0.122,3.097,11.935,-0.025,-0.006,0.973,-44.5,-14.2,8.7,
34750002,80449,22.6296,6.335,2.625,9.31,-0.029,-0.096,0.957,-43.9,-15,8.7,
34760004,80459,22.6296,6.772,4.76,2.905,-0.025,-0.116,0.992,-45.1,-15,9,
34770001,80469,22.6296,-1.995,7.157,-2.625,-0.026,-0.058,1.039,-43.6,-14.7,7.8,
34780002,80479,22.6296,-13.772,4.217,-5.775,-0.042,-0.045,1.068,-44.8,-15.7,8.8,
34790000,80489,22.6296,-16.257,-2.957,-7.857,-0.051,-0.064,1.066,-44.2,-16,8.4,
34800004,80499,22.6296,-11.322,-11.462,-9.047,-0.06,-0.026,1.058,-42.7,-14.8,8.2,
34810001,80509,22.6488,-11.322,-11.462,-9.047,-0.06,-0.026,1.058,-43.5,-15.7,7.8,
34820002,80519,22.6488,-8.96,-16.415,-7.175,-0.051,0.01,1.038,-44.4,-15.4,7.9,
34830000,80529,22.6488,-9.66,-18.34,-4.97,-0.05,0.033,1.032,-43.9,-15.1,8.2,
34840004,80539,22.6488,-13.037,-20.107,-2.065,-0.042,0.023,1.034,-43.9,-16,7.9,
34850000,80549,22.6488,-12.792,-21.42,-0.42,-0.046,-0.016,1.018,-43,-15.9,8.7,
34860002,80559,22.6488,-8.312,-23.817,-0.052,-0.047,-0.051,0.976,-43.5,-16.5,7.6,
34870001,80569,22.6488,-2.695,-22.05,-1.75,-0.036,-0.053,0.963,-43,-15.7,9.3,
34880004,80579,22.6488,-0.455,-14.21,-4.13,-0.029,-0.036,0.964,-43.6,-15.7,9.1,
34890001,80589,22.668,-1.977,-7.14,-7.087,-0.021,-0.028,0.984,-43,-16.2,8.1,
34900002,80599,22.668,-7.647,-4.392,-8.995,-0.019,-0.034,0.999,-42.7,-16.8,8.7,
34910001,80609,22.668,-17.535,-6.93,-9.17,-0.026,-0.016,1.012,-43.2,-15.6,8.5,
34920004,80619,22.668,-23.8,-9.012,-8.295,-0.034,-0.009,1,-42.6,-16.8,8.4,
34930000,80629,22.668,-23.905,-9.152,-5.705,-0.033,0.015,0.991,-42.7,-16.5,8.2,
34940002,80639,22.668,-25.165,-8.277,-2.975,-0.032,0.058,1.001,-43.3,-15.7,8.5,
34950000,80649,22.668,-21.175,-4.042,-0.175,-0.038,0.053,1.012,-40.8,-15.6,8.5,
34960004,80659,22.668,-11.935,0.56,2.73,-0.041,0.02,1.035,-43,-16.6,8.1,
34970001,80669,22.668,-2.537,3.395,3.01,-0.038,-0.023,1.052,-42,-16.6,8.4,
34980003,80679,22.668,6.37,4.13,1.977,-0.044,-0.051,1.042,-42,-16.6,8.1,
34990001,80689,22.668,14.822,5.057,-0.682,-0.038,-0.055,1.032,-42.7,-15.9,8.1,
35000006,80699,22.668,18.025,8.312,-2.992,-0.02,-0.049,1.025,-43.5,-15.6,8.7,
35010000,80709,22.668,13.72,9.047,-2.817,-0.019,-0.051,1.008,-43.5,-15.7,8.1,
35020002,80719,22.668,5.425,7.14,-0.035,-0.013,-0.054,1.017,-42.9,-15.7,7.3,
35030000,80729,22.668,-4.62,6.195,1.662,-0.033,-0.062,1.045,-42.1,-15.9,7.8,
35040004,80739,22.668,-10.325,5.827,1.89,-0.038,-0.071,1.062,-42,-16.5,8.5,
35050001,80749,22.6296,-14.35,2.1,0.122,-0.05,-0.111,1.063,-42.7,-15.7,8.2,
35060002,80759,22.6296,-13.107,-0.752,-3.587,-0.045,-0.119,1.065,-42.9,-15.3,8.4,
35070000,80769,22.6296,-10.255,-1.82,-7.28,-0.045,-0.091,1.061,-42.4,-15.3,8.1,
35080004,80779,22.6296,-7.49,-2.555,-8.96,-0.039,-0.07,1.056,-42.1,-15.4,8.2,
35090000,80789,22.6296,-5.495,-4.392,-9.712,-0.032,-0.045,1.034,-42.1,-15.7,8.5,
35100003,80799,22.6296,-1.47,-7.035,-9.73,-0.034,-0.006,1.005,-42.3,-16,8.4,
35110000,80809,22.6296,4.007,-7.577,-7.175,-0.032,0.045,0.977,-42.7,-15.1,8.8,
35120004,80819,22.6296,5.512,-5.302,-1.102,-0.028,0.052,0.954,-42.9,-16.5,7.9,
35130001,80829,22.6488,4.795,0.262,3.692,-0.049,0.026,0.964,-43.3,-15.9,8.8,
35140002,80839,22.6488,1.085,-2.082,4.147,-0.028,-0.085,1.032,-43.5,-15.9,8.7,
35150001,80849,22.6488,-7.805,-16.047,-3.062,-0.019,-0.148,1.073,-42.4,-15.6,9.1,
35160004,80859,22.6488,-17.325,-25.06,-8.242,-0.082,-0.154,1.082,-42.4,-16.2,8.8,
35170001,80869,22.6488,-19.652,-33.355,-9.975,-0.059,-0.134,1.099,-41.8,-16.3,8.7,
35180003,80879,22.6488,-16.362,-35.507,-13.387,-0.069,-0.121,1.11,-42.7,-15.9,8.5,
35190001,80889,22.6488,-13.895,-33.11,-11.532,-0.058,-0.089,1.097,-42.1,-15.4,8.2,
35200004,80899,22.6488,-8.207,-29.47,-8.172,-0.044,-0.037,1.069,-41.5,-17.2,8.4,
35210000,80909,22.6488,-0.035,-23.782,-5.197,-0.03,0.003,1.045,-42.7,-17.2,8.5,
35220002,80919,22.668,6.247,-15.872,-0.717,-0.017,0.028,1.026,-42.1,-16.8,7.6,
35230000,80929,22.668,12.845,-9.117,2.642,-0.003,0.031,1.024,-41.7,-16.5,7.8,
35240004,80939,22.668,17.762,-6.09,4.865,0.017,-0.013,1.004,-42.6,-16.9,7.3,
35250003,80949,22.668,1.715,-12.565,12.127,0.033,-0.094,0.929,-43.5,-18,7.8,
35260002,80959,22.668,-15.417,-14.14,13.44,0.047,-0.111,0.925,-42,-16.3,8.8,
35270000,80969,22.668,-12.775,-3.307,2.59,0.023,-0.096,0.96,-42,-17.8,8.2,
35280004,80979,22.668,-14.98,-0.63,-1.435,0.034,-0.075,1.031,-41.4,-18.4,7.9,
35290001,80989,22.668,-20.387,-6.387,0.962,0.042,-0.055,1.055,-42.1,-17.2,7.9,
35300003,80999,22.668,-23.467,-19.355,4.585,0.037,-0.047,1.039,-42.6,-16.9,8.2,
35310001,81009,22.668,-23.047,-29.277,7.14,0.021,-0.05,1.01,-41.1,-18.9,8.7,
35320004,81019,22.668,-16.275,-32.585,6.79,0.023,-0.074,1.007,-41.8,-17.8,8.5,
35330001,81029,22.668,-5.757,-31.92,5.495,0.044,-0.069,1.027,-41.5,-18.4,8.2,
35340002,81039,22.668,-1.365,-31.675,6.492,0.039,-0.055,1.025,-41.5,-18.1,8.2,
35350001,81049,22.668,0.385,-27.475,6.615,0.034,-0.059,1.009,-42.1,-18,8.4,
35360004,81059,22.668,3.097,-20.527,3.71,0.043,-0.087,1.01,-41.1,-19.2,7.3,
35370000,81069,22.668,5.057,-16.905,0.245,0.062,-0.115,1.025,-41.5,-18.4,8.1,
35380003,81079,22.6296,5.67,-13.195,-1.47,0.036,-0.108,1.042,-40.2,-19.6,9,
35390001,81089,22.6296,3.412,-5.197,-2.747,0.039,-0.086,1.065,-41.4,-19.2,8.5,
35400004,81099,22.6296,1.312,-2.835,-5.005,0.053,-0.089,1.09,-41.8,-18.3,8.7,
35410000,81109,22.6296,-1.96,-5.04,-6.09,0.039,-0.089,1.077,-40.9,-19.6,8.2,
35420002,81119,22.6296,-2.607,-5.932,-7.455,0.037,-0.089,1.052,-41.4,-18.3,8.4,
35430001,81129,22.6296,-0.735,-6.037,-9.17,0.04,-0.082,1.035,-42,-18.4,8.1,
35440004,81139,22.6296,2.1,-5.372,-9.73,0.051,-0.083,1.01,-41.2,-18.1,7.9,
35450000,81149,22.6296,9.817,-2.205,-12.845,0.056,-0.085,1.019,-41.7,-18.6,7.9,
35460003,81159,22.6104,17.01,3.22,-14.892,0.066,-0.055,1.043,-41.8,-18.4,7.8,
35470001,81169,22.6104,16.292,4.112,-14.542,0.075,-0.055,1.033,-41.7,-18.6,7.8,
35480004,81179,22.6104,11.077,-0.682,-13.002,0.075,-0.069,1,-41.1,-18,8.2,
35490001,81189,22.6104,4.287,-4.637,-11.007,0.068,-0.074,0.981,-42.1,-18.9,7.6,
35500004,81199,22.6104,-1.995,-4.497,-8.662,0.053,-0.084,0.978,-42.1,-18.6,8.4,
35510001,81209,22.6104,-4.83,-3.167,-6.912,0.061,-0.072,0.996,-41.4,-19,8.8,
35520004,81219,22.6104,-5.232,-3.272,-6.877,0.058,-0.078,1.011,-41.5,-18.6,8.2,
35530001,81229,22.6104,-3.727,-5.512,-6.072,0.058,-0.075,1.027,-41.7,-18,7.8,
35540002,81239,22.6488,-2.345,-8.732,-6.055,0.058,-0.074,1.03,-42,-20.1,8.1,
35550001,81249,22.6488,-1.697,-9.87,-6.492,0.044,-0.069,1.025,-41.5,-19.6,8.1,
35560004,81259,22.6488,-0.157,-9.187,-7.175,0.042,-0.05,1.03,-41.4,-19,8.1,
35570001,81269,22.6488,0.262,-9.152,-7.49,0.061,-0.048,1.037,-41.5,-19.9,9,
35580003,81279,22.6488,0.367,-9.712,-7.752,0.06,-0.037,1.019,-41.4,-18.4,8.1,
35590001,81289,22.6488,2.135,-7.542,-9.187,0.055,-0.026,1.011,-42.1,-18.9,8.5,
35600004,81299,22.6488,2.135,-7.542,-9.187,0.055,-0.026,1.011,-41.4,-19,9,
35610001,81309,22.6488,4.06,-2.52,-10.762,0.062,-0.048,1.016,-42.4,-19.8,7.3,
35620002,81319,22.6488,4.165,-0.472,-10.5,0.056,-0.087,1.012,-41.2,-19.3,7.8,
35630001,81329,22.6488,3.605,-0.77,-8.242,0.056,-0.079,1.012,-40.6,-18.6,8.5,
35640004,81339,22.6488,2.047,0.262,-4.812,0.05,-0.09,1.012,-41.7,-19,9,
35650001,81349,22.6488,1.435,2.362,-1.785,0.059,-0.104,1.026,-40.6,-18.3,8.2,
35660002,81359,22.6488,-0.14,4.882,-0.262,0.062,-0.085,1.043,-41.8,-18.9,6.6,
35670000,81369,22.6488,-3.307,6.772,1.627,0.049,-0.066,1.044,-41.4,-18.6,8.4,
35680004,81379,22.6488,-3.465,7,2.485,0.047,-0.071,1.041,-42.6,-18.1,7,
35690001,81389,22.6488,-1.837,6.405,3.517,0.054,-0.063,1.043,-42.4,-19.2,7.9,
35700003,81399,22.6488,-2.957,3.465,6.562,0.063,-0.068,1.042,-41.5,-19.2,8.1,
35710001,81409,22.6488,-3.29,-0.735,8.295,0.054,-0.066,1.033,-41.1,-18.7,8.1,
35720004,81419,22.6488,-3.15,-3.517,8.137,0.056,-0.06,1.032,-41.7,-18,7.6,
35730001,81429,22.6488,-4.935,-4.532,8.067,0.064,-0.059,1.022,-41.4,-18.6,8.2,
35740003,81439,22.6488,-2.905,-2.31,6.545,0.056,-0.068,1.009,-40.8,-18.3,8.4,
35750002,81449,22.6488,-1.33,3.447,4.042,0.032,-0.074,0.999,-41.7,-19.2,7,
35760004,81459,22.6488,-2.345,5.775,2.45,0.065,-0.077,1.005,-41.1,-19.5,7.8,
35770000,81469,22.6488,-2.397,2.135,0.927,0.06,-0.077,1.013,-42,-18.3,8.1,
35780002,81479,22.6488,-1.452,-3.972,0.822,0.048,-0.068,1.014,-41.5,-18.4,8.7,
35790001,81489,22.6488,-1.19,-5.967,0.857,0.05,-0.068,1.022,-41.4,-19.3,7.9,
35800004,81499,22.6488,-2.152,-6.86,0.35,0.049,-0.067,1.036,-40.6,-19,8.4,
