#Format version: 1.0
time[us],Waveform 1,Waveform 1,gyroX[dps],gyroY[dps],gyroZ[dps],accX[g],accY[g],accZ[g],magnX[uT],magnY[uT],magnZ[uT],
5972702,183653,24.9918,-25.935,-163.1,-14.297,-0.833,0.197,-0.594,-31.6,4.2,73.9,
5982706,183663,24.9918,-28.315,-161.735,-11.882,-0.848,0.202,-0.553,-31.9,3.3,74.2,
5992702,183673,24.9918,-27.842,-164.185,-10.447,-0.86,0.205,-0.51,-32.5,4.8,74.2,
6002704,183683,24.9918,-28.122,-173.372,-10.867,-0.858,0.196,-0.492,-31.9,6.3,72.6,
6012702,183693,24.9918,-31.325,-188.807,-13.492,-0.848,0.194,-0.498,-32.8,6.3,72.9,
6022705,183703,24.9918,-35.227,-205.905,-15.942,-0.852,0.181,-0.44,-33.1,7.3,71.5,
6032702,183713,24.9918,-36.47,-208.46,-19.407,-0.878,0.196,-0.406,-33,8.5,70.8,
6042704,183723,24.9918,-44.625,-208.372,-24.937,-0.918,0.19,-0.402,-33.1,10.3,69.4,
6052702,183733,24.9726,-48.702,-212.415,-27.597,-0.918,0.182,-0.378,-33.3,10.8,67.9,
6062705,183743,24.9726,-40.932,-212.537,-26.6,-0.948,0.185,-0.353,-33,11.5,67.6,
6072702,183753,24.9726,-26.845,-205.765,-25.847,-0.986,0.199,-0.332,-33.7,12.3,67.3,
6082703,183763,24.9726,-17.99,-193.252,-23.87,-0.981,0.214,-0.28,-33.4,12.9,64.8,
6092704,183773,24.9726,-19.635,-178.272,-17.937,-0.95,0.212,-0.243,-33.3,14.1,65.5,
6102705,183783,24.9726,-17.15,-167.422,-8.82,-0.923,0.189,-0.217,-33.3,14.7,64.5,
6112702,183793,24.9726,-10.255,-158.865,-5.6,-0.928,0.195,-0.187,-34.2,15.4,62.5,
6122704,183803,24.9726,-16.152,-158.357,-9.17,-0.917,0.18,-0.151,-33.9,15.7,62.7,
6132702,183813,24.9726,-24.342,-158.795,-13.317,-0.9,0.194,-0.077,-31.8,15.6,62.4,
6142705,183823,24.9726,-33.687,-158.55,-18.83,-0.937,0.176,-0.054,-32.5,16,61.8,
6152702,183833,24.9726,-38.797,-163.485,-23.222,-0.952,0.151,-0.017,-33.6,17.5,60.3,
6162704,183843,24.9726,-29.592,-158.27,-26.775,-0.948,0.155,0.021,-33.4,17.2,58.8,
6172702,183853,24.9726,-21.787,-148.872,-29.295,-0.97,0.159,0.04,-33.3,17.2,58,
6182705,183863,24.9726,-22.032,-145.232,-31.412,-0.984,0.166,0.071,-32.8,17.7,57.4,
6192702,183873,24.9726,-22.172,-145.565,-29.802,-0.98,0.167,0.112,-32.5,18.4,56.7,
6202703,183883,24.9726,-19.81,-147.472,-24.675,-0.972,0.162,0.141,-32.7,19.2,54.4,
6212702,183893,24.9918,-17.342,-151.987,-19.687,-0.982,0.124,0.159,-33.3,18.7,54.7,
6222705,183903,24.9918,-16.1,-159.652,-19.425,-1.03,0.151,0.172,-32.4,19.5,53.8,
6232702,183913,24.9918,-30.257,-185.972,-20.265,-1.048,0.121,0.166,-32.2,19.8,52.3,
6242704,183923,24.9918,-37.31,-210.717,-18.55,-1.004,0.131,0.194,-31.9,19.8,51.3,
6252702,183933,24.9918,-41.195,-219.887,-17.797,-0.958,0.136,0.215,-32.1,19.8,49.8,
6262705,183943,24.9918,-40.46,-212.135,-20.02,-0.938,0.142,0.283,-32.4,20.8,47.8,
6272702,183953,24.9918,-42.682,-196.577,-24.377,-0.937,0.137,0.291,-33,21,46.8,
6282703,183963,24.9918,-40.967,-192.045,-27.702,-0.955,0.121,0.299,-32.2,19.2,46.8,
6292702,183973,24.9726,-34.212,-190.417,-27.825,-0.942,0.138,0.368,-32.7,20.2,44.1,
6302705,183983,24.9726,-32.357,-186.952,-25.637,-0.913,0.14,0.397,-32.2,20.7,43,
6312702,183993,24.9726,-31.955,-189.402,-21.752,-0.905,0.147,0.439,-31.6,20.8,42.1,
6322703,184003,24.9726,-42.735,-198.187,-19.18,-0.87,0.134,0.486,-32.5,20.1,40.6,
6332702,184013,24.9726,-60.777,-216.107,-16.677,-0.838,0.028,0.476,-32.2,19.9,40.3,
6342707,184023,24.9726,-61.6,-227.115,-38.482,-0.736,0.018,0.507,-31,20.4,37.8,
6352702,184033,24.9726,-33.197,-240.765,-57.137,-0.722,0.097,0.543,-30.4,19.6,35.2,
6362704,184043,24.9726,-32.515,-263.672,-46.235,-0.689,0.088,0.566,-30.6,19.3,33,
6372702,184053,24.9726,-42.297,-259.63,-32.795,-0.65,0.062,0.594,-28.5,20.1,32.8,
6382705,184063,24.9726,-37.957,-219.275,-28.35,-0.691,0.028,0.653,-30.1,18.6,31.3,
6392702,184073,24.9726,-29.172,-169.207,-27.142,-0.749,0.008,0.731,-29.5,18,30.6,
6402704,184083,24.9726,-15.977,-129.202,-22.522,-0.716,0.016,0.816,-29.5,17.8,29.2,
6412702,184093,24.9726,-5.932,-108.15,-13.685,-0.717,0.006,0.853,-29.7,17.7,28.3,
6422705,184103,24.9726,-9.362,-118.107,-2.905,-0.755,0.015,0.846,-28.9,17.1,27.9,
6432702,184113,24.9726,-22.487,-148.557,4.27,-0.743,0.013,0.815,-28.9,16.2,26.5,
6442704,184123,24.9726,-30.73,-170.87,7.192,-0.681,0,0.798,-28.9,16.5,26.2,
6452702,184133,24.9726,-33.18,-170.992,6.317,-0.625,-0.009,0.78,-29.1,15.4,24.6,
6462705,184143,24.9918,-33.425,-157.815,-0.665,-0.604,-0.011,0.777,-28.6,15,23.8,
6472702,184153,24.9918,-29.557,-135.03,-10.85,-0.567,0.007,0.782,-28.6,14.7,23.1,
6482704,184163,24.9918,-29.522,-117.88,-14.84,-0.528,0.018,0.811,-28.5,13.9,23.4,
6492702,184173,24.9918,-29.522,-117.88,-14.84,-0.528,0.018,0.811,-28.6,13.6,22.5,
6502705,184183,24.9918,-27.107,-104.51,-13.335,-0.47,0.003,0.871,-27.7,13.5,20.8,
6512702,184193,24.9918,-24.062,-90.667,-12.652,-0.473,-0.016,0.939,-28.9,13.3,21.1,
6522704,184203,24.9918,-11.147,-72.607,-14.175,-0.47,-0.044,0.976,-28.5,12.6,20.5,
6532702,184213,24.9918,3.92,-60.287,-10.99,-0.478,-0.034,0.949,-28.5,13,20.7,
6542705,184223,24.9726,7.28,-69.562,-7.367,-0.497,-0.014,0.927,-28,12,20.1,
6552702,184233,24.9726,7.175,-82.827,-4.375,-0.479,-0.019,0.878,-28,12.6,19.5,
6562704,184243,24.9726,4.217,-85.977,-0.77,-0.439,-0.012,0.857,-28.8,11.4,19.5,
6572702,184253,24.9726,-5.355,-80.85,-0.175,-0.419,-0.005,0.859,-27.3,10.8,19.6,
6582705,184263,24.9726,-14.787,-81.025,-1.365,-0.396,-0.018,0.913,-27.1,10.8,18.6,
6592704,184273,24.9726,-23.152,-89.04,-0.822,-0.398,-0.036,0.968,-27.7,9.4,18,
6602703,184283,24.9726,-30.537,-104.807,-1.505,-0.44,-0.041,0.992,-27.7,10.5,18.4,
6612702,184293,24.9726,-28.647,-111.982,-3.972,-0.394,-0.04,0.986,-27.6,9.1,16.8,
6622705,184303,24.9918,-26.6,-106.05,-4.462,-0.365,-0.039,0.969,-27.3,9,16.5,
6632702,184313,24.9918,-22.942,-91.455,-7.402,-0.344,-0.052,0.972,-27.1,8.8,15.7,
6642704,184323,24.9918,-17.92,-76.597,-11.707,-0.324,-0.066,0.992,-27,8.4,16.3,
6652702,184333,24.9918,-11.375,-64.12,-14.157,-0.313,-0.065,1.031,-27,8.5,15.7,
6662705,184343,24.9918,-10.185,-60.655,-11.042,-0.304,-0.053,1.007,-27,8.5,13.9,
6672702,184353,24.9918,-19.705,-79.607,-4.095,-0.322,-0.038,0.974,-26.2,7.2,14.7,
6682704,184363,24.9918,-21.945,-95.585,0.98,-0.301,-0.042,0.968,-26.2,7,14.7,
6692702,184373,24.9918,-13.947,-95.567,7.962,-0.272,-0.051,0.957,-26.4,6.6,13.5,
6702705,184383,24.9918,-17.272,-99.382,12.722,-0.26,-0.063,0.975,-26.2,6.3,13.3,
6712702,184393,24.9918,-26.18,-103.635,10.482,-0.216,-0.086,0.964,-25.8,4.8,12.7,
6722703,184403,24.9918,-32.095,-104.51,2.362,-0.207,-0.093,0.966,-26.1,3.7,12.9,
6732703,184413,24.9918,-37.625,-99.417,-4.707,-0.202,-0.09,1,-25.9,4,12,
6742705,184423,24.9918,-37.992,-87.132,-8.365,-0.196,-0.115,0.986,-25.8,3.9,12.1,
6752702,184433,24.9918,-26.267,-73.255,-11.707,-0.172,-0.139,0.971,-26.2,3.7,10.9,
6762704,184443,24.9918,-12.442,-56.35,-18.497,-0.171,-0.12,1.023,-25.3,1.9,11.8,
6772702,184453,24.9918,-5.32,-40.127,-25.497,-0.19,-0.117,1.014,-25.2,2.5,11.4,
6782705,184463,24.9918,-4.917,-38.377,-27.842,-0.178,-0.115,1.013,-25.3,2.4,11.2,
6792702,184473,25.0302,-4.655,-39.27,-28.665,-0.184,-0.106,1,-25.5,1.8,11.1,
6802704,184483,25.0302,-6.16,-45.937,-29.925,-0.215,-0.075,1.061,-24.9,1.5,11.5,
6812702,184493,25.0302,-12.162,-61.547,-30.852,-0.225,-0.128,0.976,-24.1,1.3,10.2,
6822705,184503,25.0302,-0.297,-68.32,-40.355,-0.138,-0.105,0.986,-24.6,0.7,10.5,
6832702,184513,25.0302,-0.437,-64.662,-50.557,-0.091,-0.084,0.979,-24.3,1.2,10.2,
6842705,184523,25.0302,-4.235,-67.97,-50.505,-0.088,-0.095,0.994,-24.6,0.9,10.5,
6852702,184533,25.0302,-4.83,-67.97,-46.952,-0.041,-0.11,1.048,-23.7,0,9.7,
6862705,184543,25.0302,-6.895,-62.895,-43.522,-0.005,-0.126,1.033,-23.2,0.1,9.6,
6872702,184553,25.0302,0.227,-51.275,-39.847,0.002,-0.144,1.041,-22.8,-1.5,10,
6882704,184563,25.0302,6.93,-33.565,-38.57,0.005,-0.117,1.034,-23.4,-0.1,9.9,
6892702,184573,25.0302,11.357,-18.2,-39.41,-0.005,-0.11,0.979,-22.9,-0.7,9.6,
6902705,184583,25.0302,15.47,-8.592,-41.86,-0.018,-0.107,0.994,-23.8,-1.6,9.4,
6912702,184593,25.0302,19.862,-9.73,-42.42,-0.046,-0.093,1.005,-23.1,-1,9.3,
6922704,184603,25.0302,29.697,-6.667,-45.57,-0.018,-0.1,0.974,-22.3,-0.1,9.3,
6932702,184613,25.0302,39.602,16.765,-56.84,-0.101,-0.048,0.996,-23.4,-0.9,10.2,
6942705,184623,25.0302,41.195,42.07,-66.395,-0.063,-0.083,1.01,-23.8,-0.4,9.4,
6952702,184633,25.011,43.452,54.232,-70.052,-0.066,-0.112,1.013,-23.4,0.3,10,
6962703,184643,25.011,47.67,49.525,-68.127,-0.086,-0.121,1.032,-24.3,0,10,
6972702,184653,25.011,44.362,31.342,-59.78,-0.082,-0.08,1.088,-24.3,-0.3,10.5,
6982705,184663,25.011,35.052,11.305,-50.225,-0.131,-0.05,1.106,-23.7,-0.4,10.5,
6992702,184673,25.011,28.717,-8.995,-49.402,-0.129,-0.041,1.079,-24.7,-0.6,10,
7002704,184683,25.011,27.895,-28.542,-52.08,-0.056,-0.022,1.06,-23.2,-0.7,10.3,
7012702,184693,25.011,30.17,-39.095,-54.197,-0.06,-0.016,1.031,-24.1,-1.3,9.1,
7022705,184703,25.011,25.76,-42.49,-56.105,-0.029,-0.033,0.994,-23.4,-1,9.7,
7032702,184713,24.9726,19.862,-37.59,-50.645,0.004,-0.013,0.986,-24.3,-1.2,10,
7042704,184723,24.9726,19.512,-32.322,-45.307,-0.027,-0.007,0.984,-24.3,-1.5,9.7,
7052702,184733,24.9726,27.002,-35.927,-46.445,-0.055,-0.032,1.011,-23.4,-1.3,10,
7062705,184743,24.9726,34.02,-38.307,-47.687,-0.032,-0.024,1.03,-24.3,-1.3,8.4,
7072702,184753,24.9726,38.097,-31.832,-47.18,-0.008,-0.005,1.037,-24.1,-2.1,9.3,
7082704,184763,24.9726,36.942,-20.107,-44.222,-0.022,-0.006,1.034,-23.4,-1.9,8.7,
7092704,184773,24.9726,29.557,-9.8,-37.782,-0.022,0.011,1.031,-24.4,-2.2,9.6,
7102705,184783,24.9726,26.372,-5.372,-37.24,0.008,0.03,1.044,-23.4,-1.9,9.1,
7112702,184793,25.0302,27.667,-4.06,-40.792,-0.042,0.048,1.014,-24.1,-2.5,9,
7122704,184803,25.0302,35.98,-3.325,-44.432,0.015,0.04,0.994,-24.1,-1,9.1,
7132702,184813,25.0302,45.395,-2.905,-38.22,0.084,0.043,0.997,-24.7,-2.1,9,
7142705,184823,25.0302,48.387,-9.677,-19.932,0.043,0.058,0.982,-24.9,-1.8,8.8,
7152702,184833,25.0302,49.35,-15.487,-6.247,0.013,0.018,1.031,-25.6,-1.9,8.8,
7162703,184843,25.0302,45.027,-13.475,3.622,0.017,0.015,1.057,-25.3,-1.8,8.4,
7172702,184853,25.0302,38.552,-7.962,9.362,-0.001,-0.069,1.126,-25,-2.1,8.4,
7182705,184863,25.0302,16.957,5.46,17.99,-0.017,-0.043,1.096,-25.5,-4.2,8.7,
7192702,184873,24.9918,3.115,29.452,17.867,-0.08,-0.031,1.073,-25.9,-2.4,9,
7202703,184883,24.9918,-4.27,54.845,10.167,-0.126,-0.032,1.05,-25.3,-3.3,8.7,
7212702,184893,24.9918,2.572,57.225,0.42,-0.136,-0.025,1.063,-26.1,-2.4,8.1,
7222705,184903,24.9918,18.865,40.075,-9.485,-0.065,0.032,1.038,-26.1,-1.6,9.9,
7232702,184913,24.9918,34.58,15.61,-8.225,-0.025,0.095,0.99,-25.9,-1.5,8.7,
7242704,184923,24.9918,46.27,-5.722,-0.017,-0.029,0.119,0.91,-27,-1.8,8.7,
7252702,184933,24.9918,48.282,-27.947,10.29,-0.262,0.167,0.793,-26.8,-2.2,8.5,
7262705,184943,24.9918,31.78,-38.062,1.172,-0.032,0.217,1.282,-27.3,-1.2,8.8,
7272702,184953,24.9918,4.497,-2.502,-14.647,0.099,0.217,1.107,-26.2,-1.5,10,
7282704,184963,25.0302,4.497,-2.502,-14.647,0.099,0.15,1.107,-25.8,-3,9.4,
7292702,184973,25.0302,-26.915,-2.642,-2.205,0.091,0.092,1.072,-27.1,-2.1,8.4,
7302705,184983,25.0302,-46.585,-10.482,25.602,0.038,0.028,0.952,-26.5,-2.5,9,
7312702,184993,25.0302,-40.862,-11.847,40.617,-0.06,0.003,0.932,-26.2,-2.1,9.3,
7322703,185003,25.0302,-31.29,-2.03,32.742,-0.106,-0.005,0.956,-26.8,-1.8,9.4,
7332702,185013,25.0302,-22.662,10.552,17.902,-0.083,0.018,1.057,-26.2,-2.5,8.4,
7342707,185023,25.0302,-24.64,21,8.68,-0.064,0.062,1.136,-25.3,-1,9.4,
7352702,185033,25.0302,-36.4,34.002,1.19,-0.027,0.076,1.139,-25.8,-1.2,9.4,
7362704,185043,25.0302,-47.862,40.845,-2.94,-0.021,0.041,1.053,-26.5,-1.6,8.8,
7372702,185053,25.0302,-46.847,36.82,-0.455,-0.015,-0.018,0.955,-25,-1.3,9.1,
7382705,185063,25.0302,-29.085,28.28,11.095,0,-0.043,0.911,-24.7,-1,8.5,
7392702,185073,25.0302,-5.722,23.292,20.982,-0.035,-0.04,0.911,-26.1,-0.7,10.2,
7402704,185083,25.0302,4.795,20.44,18.427,-0.065,-0.036,0.935,-25.5,-0.6,9.4,
7412702,185093,25.0302,4.917,12.635,15.872,-0.023,-0.068,0.944,-25.5,-0.3,9.4,
7422705,185103,25.0302,13.912,-1.417,18.462,-0.065,-0.039,0.924,-25,-1,9.1,
7432702,185113,25.0302,27.492,-16.327,12.092,-0.039,0.01,0.979,-24.6,-0.4,10.2,
7442704,185123,25.0302,25.637,-16.922,6.912,0.086,0.136,1.072,-25.6,-1.6,9.6,
7452702,185133,25.0302,12.39,3.36,11.095,0,0.091,1.045,-26.1,-1,10,
7462705,185143,25.0302,9.012,13.93,25.305,-0.119,0.101,1.054,-25,-0.7,10.2,
7472703,185153,25.0302,11.27,11.952,24.097,-0.101,0.123,1.128,-26.7,-0.4,9.4,
7482703,185163,25.0302,5.057,9.24,17.71,-0.169,0.099,1.148,-26.4,0,10,
7492702,185173,25.0302,-6.982,7.157,12.88,-0.243,0.044,1.113,-26.7,-0.1,9.7,
7502705,185183,25.0302,-11.427,3.237,-4.34,-0.261,0.01,1.032,-27,-1.6,9.4,
7512702,185193,25.0302,-8.207,-7.402,-29.61,-0.155,0,0.997,-26.7,-0.6,9.6,
7522704,185203,25.0494,-7.402,-17.307,-42,-0.006,0,1.028,-25.8,0.3,10.2,
7532702,185213,25.0494,-12.845,-9.275,-32.042,-0.014,0.009,1.001,-25.8,-0.9,9.9,
7542705,185223,25.0494,-12.215,8.522,-22.54,-0.043,0.014,1.032,-25.8,-0.1,9.7,
7552702,185233,25.0494,-10.447,23.94,-20.3,-0.045,0.025,1.055,-26.1,-1,9.6,
7562704,185243,25.0494,-5.705,28.735,-18.042,-0.04,0.052,1.013,-25.6,-0.7,9.6,
7572702,185253,25.0494,5.6,9.975,-13.685,0.028,0.05,0.97,-24.9,0,9.3,
7582705,185263,25.0494,19.232,-20.23,0.087,0.046,0.058,0.914,-25.9,-0.1,9.7,
7592704,185273,25.0494,34.142,-44.03,11.165,0.002,0.068,0.932,-26.4,-1.3,9.6,
7602704,185283,25.011,38.762,-48.265,9.747,-0.039,0.067,1.028,-26.7,-2.1,8.8,
7612702,185293,25.011,23.712,-27.912,4.725,-0.038,0.043,1.074,-26.1,-1,8.7,
7622705,185303,25.011,3.64,-4.917,6.895,-0.03,-0.016,1.032,-25.5,-0.9,9.6,
7632702,185313,25.011,-3.027,-1.137,16.712,-0.034,-0.061,0.983,-27,-0.4,8.4,
7642704,185323,25.011,4.672,-4.707,33.845,0.105,0.101,0.934,-26.7,-1.2,9.6,
7652702,185333,25.011,-7.07,12.32,73.517,0.059,0.036,0.965,-27,-0.6,9,
7662705,185343,25.011,2.782,15.347,70.98,-0.135,0.06,1,-28.2,-1.3,9,
7672702,185353,25.011,6.737,17.307,56.21,-0.164,0.048,1.079,-27.6,0.1,9.9,
7682703,185363,25.011,-4.2,10.832,63.21,-0.039,0.218,1.132,-27.6,-0.6,9.3,
7692702,185373,25.0494,-14.595,-11.147,86.625,-0.065,0.123,1.03,-27.6,-0.4,9.3,
7702705,185383,25.0494,-13.475,-22.557,82.81,-0.041,0.137,1.065,-27.9,-1,9,
7712702,185393,25.0494,-17.832,-34.037,76.3,-0.079,0.135,1.101,-28.3,-0.3,9.3,
7722704,185403,25.0494,-27.142,-40.285,73.325,-0.001,0.049,1.135,-27.6,-2.7,9,
7732702,185413,25.0494,-31.57,-37.432,84.262,-0.057,0.042,1.072,-28,-1.8,9,
7742705,185423,25.0494,-26.897,-37.712,82.495,-0.181,0.022,1.03,-28.6,-1.3,9.3,
7752702,185433,25.0494,-11.252,-35.805,62.335,-0.206,-0.078,0.963,-28.8,-2.7,8.2,
7762703,185443,25.0494,14.105,-21.245,46.165,-0.082,-0.072,0.984,-28.6,-2.1,7.9,
7772702,185453,25.011,26.495,4.392,43.995,-0.031,0.017,1.006,-28.6,-1.5,8.2,
7782705,185463,25.011,30.975,25.55,42.315,-0.016,0.025,0.975,-28.8,-2.5,9.1,
7792702,185473,25.011,39.707,38.71,46.637,0.017,0.085,1.024,-29.2,-1.3,9.3,
7802704,185483,25.011,35.717,53.497,60.357,0.023,0.083,1.063,-29.7,-2.4,9.1,
7812702,185493,25.011,25.742,59.5,79.327,-0.089,0.121,1.088,-29.1,-0.6,10.2,
7822705,185503,25.011,17.797,51.94,70.262,-0.102,0.055,1.069,-30.1,-0.9,8.4,
7832702,185513,25.011,12.267,37.572,58.572,-0.061,0.061,1.078,-31.2,-1.8,10.2,
7842706,185523,25.011,1.12,18.497,54.285,-0.019,0.051,1.054,-31.2,-0.1,10,
7852702,185533,25.0494,-5.425,-4.445,54.04,0.013,0.057,1.02,-31.2,-0.9,10.5,
7862705,185543,25.0494,-7.087,-21.787,55.965,-0.011,0.1,0.991,-31.2,-1,9.7,
7872702,185553,25.0494,-4.515,-31.185,53.427,-0.022,0.126,0.994,-30.9,-1,9.4,
7882704,185563,25.0494,-2.8,-35.717,52.097,-0.025,0.111,0.993,-31.8,-1.2,9.4,
7892702,185573,25.0494,1.207,-37.782,53.077,-0.01,0.112,1.005,-30.4,-0.9,9,
7902705,185583,25.0494,6.055,-35.385,56.332,-0.008,0.105,1.008,-31.5,-2.1,8.5,
7912702,185593,25.0494,10.01,-33.565,64.417,-0.003,0.117,1.045,-32.2,-2.4,9.1,
7922704,185603,25.0494,8.26,-28.962,77.77,0.023,0.106,1.054,-31.8,-2.1,9.7,
7932702,185613,25.0686,6.86,-16.205,91.367,0.009,0.079,1.032,-33.1,-2.4,8.8,
7942705,185623,25.0686,7.682,-5.512,96.6,-0.052,0.036,1.019,-31.8,-2.4,10,
7952702,185633,25.0686,10.115,-1.645,90.737,-0.048,0.024,1.023,-32.4,-2.5,9,
7962704,185643,25.0686,9.31,0.122,83.492,0.006,0.057,1.026,-33.4,-2.4,9.6,
7972702,185653,25.0686,3.535,1.75,78.557,-0.009,0.08,1.026,-33.7,-3.4,9.3,
7982705,185663,25.0686,-1.347,3.08,74.76,-0.022,0.094,1.012,-33.4,-3.1,9.1,
7992702,185673,25.0686,-4.9,1.907,75.11,-0.025,0.151,1.031,-34.3,-3,9,
8002704,185683,25.0686,-17.272,-8.417,86.135,-0.041,0.174,1.043,-33.7,-2.4,8.2,
8012702,185693,25.0686,-30.642,-29.715,101.465,0.013,0.13,1.025,-33.7,-3.9,9,
8022705,185703,25.0686,-35.157,-49.647,108.727,0.079,0.113,1.017,-34.2,-3.7,8.8,
8032702,185713,25.0686,-36.347,-59.64,114.467,0.075,0.065,0.982,-35.1,-4.5,8.7,
8042704,185723,25.0686,-32.235,-51.45,114.345,0.041,0.024,0.96,-34.9,-4.8,8.5,
8052702,185733,25.0686,-20.65,-22.452,116.445,0.089,-0.006,0.919,-34.5,-5.4,8.7,
8062705,185743,25.0686,-20.65,-22.452,116.445,0.089,-0.006,0.919,-34.6,-3.9,8.2,
8072702,185753,25.0686,-0.437,21.297,121.852,0.032,0.02,0.915,-35.5,-4.8,8.2,
8082704,185763,25.0686,11.62,58.397,119.875,-0.103,0.03,0.997,-35.5,-4.5,9.1,
8092704,185773,25.0686,10.482,87.395,102.742,-0.099,0.05,1.101,-35.7,-4.8,9.3,
8102705,185783,25.0686,4.392,108.412,89.547,-0.073,0.036,1.105,-36,-3.4,10,
8112702,185793,25.0686,4.27,113.697,77.577,-0.101,0.027,1.069,-35.8,-3.3,10.5,
8122704,185803,25.0686,2.345,96.932,61.6,-0.122,0.085,1.102,-36.4,-3,10.2,
8132702,185813,25.0686,-20.93,53.06,40.985,-0.109,0.132,1.067,-36,-3.1,10.5,
8142705,185823,25.0686,-37.24,5.092,21.787,-0.014,0.136,1.016,-36,-2.4,9.1,
8152702,185833,25.0686,-39.69,-29.452,26.127,0.04,0.11,0.972,-35.8,-4.8,8.5,
8162704,185843,25.0686,-33.705,-48.352,28.157,0.101,0.115,0.885,-36.1,-3,9.6,
8172702,185853,25.0686,-13.212,-42.875,16.135,0.101,0.053,0.924,-35.2,-3.4,8.5,
8182705,185863,25.0494,18.585,-34.317,31.36,-0.104,0.011,0.998,-35.4,-4,10.2,
8192702,185873,25.0494,48.352,-53.812,104.335,-0.094,0.07,1.049,-36.7,-4.5,9.1,
8202704,185883,25.0494,35.105,-60.217,141.417,-0.067,-0.002,1.03,-37.6,-5.1,8.7,
8212702,185893,25.0494,5.39,-24.885,94.937,-0.066,0.021,0.996,-36.7,-5.8,9,
8222705,185903,25.0494,2.047,24.692,49.84,-0.041,0.023,1.049,-36.9,-4.6,9.4,
8232702,185913,25.0494,4.182,57.102,35.49,-0.056,0.054,1.13,-37.8,-4.8,10.2,
8242704,185923,25.0494,-6.58,62.107,30.485,-0.079,0.096,1.128,-37.3,-4.6,9.9,
8252702,185933,25.0494,-10.272,51.012,29.067,-0.031,0.102,1.081,-37.2,-3.7,9.7,
8262705,185943,25.0686,-6.16,45.36,35.612,0.012,0.088,1.064,-37.6,-3.3,10.6,
8272702,185953,25.0686,-0.42,49.752,41.685,0.027,0.06,1.053,-38.1,-4.3,10,
8282703,185963,25.0686,3.15,59.342,45.675,0.008,0.059,0.982,-38.2,-3.3,9.3,
8292702,185973,25.0686,11.13,38.71,38.307,-0.146,-0.05,1.051,-38.2,-4.2,10.3,
8302705,185983,25.0686,15.645,-12.162,28.717,0.127,0.068,0.934,-38.5,-4.6,10.2,
8312702,185993,25.0686,2.712,-37.222,29.732,-0.006,0.151,0.93,-39,-3.7,10.9,
8322704,186003,25.0686,-0.245,-63.595,12.95,-0.062,0.092,0.979,-37.8,-4.6,9.7,
8332702,186013,25.0686,-6.195,-92.662,11.55,-0.057,0.025,0.989,-37.8,-5.1,9.3,
8342706,186023,25.0878,-2.17,-110.88,16.257,-0.03,0.001,1.018,-38.5,-5.2,9.6,
8352702,186033,25.0878,10.395,-98.262,6.685,-0.037,0.067,1.064,-38.2,-6.3,9.7,
8362704,186043,25.0878,5.145,-75.442,-0.21,0.002,0.116,1.083,-38.8,-6.3,8.4,
8372702,186053,25.0878,-5.617,-50.47,-0.262,0.053,0.096,1.045,-37.5,-7.3,9.4,
8382705,186063,25.0878,-4.865,-30.187,-6.755,0.037,0.057,1.067,-38.5,-7.3,9.4,
8392702,186073,25.0878,-3.815,-18.917,-11.742,0.003,0.051,1.079,-37.9,-7.8,9.4,
8402703,186083,25.0878,-2.852,-10.185,-10.675,0.03,0.027,1.053,-38.1,-6.1,8.8,
8412702,186093,25.0878,1.19,-2.362,-8.277,0.056,0.011,1.017,-38.4,-7.8,9.4,
8422705,186103,25.0494,4.987,-1.102,-3.115,0.045,0.015,1.005,-38.2,-7.2,9.1,
8432702,186113,25.0494,5.127,-7.735,2.327,0.041,0.039,1.034,-38.2,-7.2,9,
8442704,186123,25.0494,4.13,-10.605,6.667,0.04,0.081,1.057,-38.5,-7.3,9.3,
8452702,186133,25.0494,2.24,-9.73,11.445,0.069,0.091,1.041,-39,-7.3,8.8,
8462705,186143,25.0494,2.677,-10.115,14.455,0.087,0.095,1.005,-37.5,-7.6,9,
8472702,186153,25.0494,3.36,-11.252,16.45,0.101,0.097,0.994,-38.2,-7.8,8.4,
8482704,186163,25.0494,3.885,-9.747,17.237,0.099,0.073,1.008,-38.4,-8.2,8.5,
8492702,186173,25.0494,4.427,-3.377,17.272,0.051,0.092,1.025,-38.4,-7.8,8.8,
8502705,186183,25.107,2.782,0.332,12.372,0.044,0.077,1.05,-39.3,-8.4,8.4,
8512702,186193,25.107,0.455,2.8,6.177,0.056,0.044,1.047,-38.8,-7.6,8.4,
8522704,186203,25.107,1.68,4.62,2.572,0.056,-0.005,0.956,-39.3,-8.2,8.4,
8532702,186213,25.107,10.272,-7,8.785,0.037,0.013,0.916,-38.8,-8.1,9.3,
8542705,186223,25.107,4.252,-28.735,14.192,0.062,0.087,1.034,-38.2,-8.8,9.4,
8552702,186233,25.107,-10.097,-36.732,12.285,0.068,0.064,1.065,-39,-8.8,8.1,
8562704,186243,25.107,-11.252,-39.69,8.855,0.053,0.067,1.049,-38.5,-8.5,8.7,
8572702,186253,25.107,-10.937,-44.66,8.855,0.095,0.075,1.041,-38.7,-9.1,8.1,
8582706,186263,25.107,-14.455,-47.67,12.285,0.085,0.096,1.031,-38.4,-9.6,8.5,
8592704,186273,25.011,-19.32,-50.102,12.985,0.103,0.091,1.041,-38.8,-10.2,8.2,
