#Format version: 1.0
time[us],Waveform 1,Waveform 1,gyroX[dps],gyroY[dps],gyroZ[dps],accX[g],accY[g],accZ[g],magnX[uT],magnY[uT],magnZ[uT],
8080003,111968,27.7188,0.822,-1.085,50.137,0.039,0.059,1.032,-22.6,-9,32.2,
8090001,111978,27.7188,-0.385,-1.435,42.787,0.019,0.273,1.025,-22.8,-9.7,31.5,
8100002,111988,27.7188,-0.997,-1.435,15.015,0.023,0.152,1.03,-23.1,-9.7,29.7,
8110000,111998,27.7188,-1.032,-1.4,-0.612,0.014,-0.016,1.024,-22.5,-8.7,31.6,
8120003,112008,27.7188,-0.437,-1.207,-0.735,0.013,-0.016,1.026,-22.8,-10.5,30.6,
8130000,112018,27.7188,-0.07,-1.102,-0.805,0.014,-0.017,1.024,-23.5,-8.2,31.9,
8140002,112028,27.7188,0.157,-1.05,-0.84,0.014,-0.019,1.026,-22.3,-9.3,30.6,
8150001,112038,27.7188,0.122,-1.05,-0.84,0.014,-0.018,1.026,-22.2,-9.3,32.1,
8160003,112048,27.7188,-0.07,-1.067,-0.822,0.014,-0.018,1.027,-22.6,-8.5,32.1,
8170000,112058,27.7188,-0.157,-1.12,-0.805,0.014,-0.016,1.027,-22.3,-9.4,31.8,
8180002,112068,27.738,-0.42,-1.155,-0.77,0.014,-0.015,1.027,-22.6,-10,31,
8190000,112078,27.738,-0.717,-1.277,-0.752,0.012,-0.015,1.026,-22.2,-9.9,31.5,
8200004,112088,27.738,-0.7,-1.26,-0.77,0.014,-0.014,1.026,-22.8,-9.1,30.6,
8210000,112098,27.738,-0.665,-1.277,-0.805,0.015,-0.015,1.025,-22.6,-8.8,31.2,
8220002,112108,27.738,-0.28,-1.207,-0.822,0.015,-0.016,1.026,-23.1,-8.8,30.6,
8230001,112118,27.738,0.315,-1.207,-0.857,0.015,-0.018,1.021,-22.9,-8.5,31.6,
8240003,112128,27.738,2.292,-1.382,-1.015,0.016,-0.019,1.02,-22.8,-9.7,31.9,
8250002,112138,27.738,3.482,-1.26,-0.997,0.015,-0.016,1.03,-22.3,-10.3,31.3,
8260002,112148,27.7572,2.8,-1.085,-0.822,0.013,-0.016,1.027,-21.9,-10.2,31,
8270001,112158,27.7572,3.185,-1.417,-0.892,0.012,-0.018,1.025,-21.7,-10.2,31.5,
8280003,112168,27.7572,3.657,-1.557,-0.262,0.037,-0.043,1.03,-24,-9.7,32.1,
8290001,112178,27.7572,1.452,-1.557,28.892,0.099,-0.138,1.029,-23.4,-8.7,32.1,
8300002,112188,27.7572,-0.14,-1.487,62.335,-0.078,0.07,1.026,-22.9,-9.9,31,
8310001,112198,27.7572,-0.227,-1.365,34.615,0,0.031,1.028,-22.5,-9.4,30.9,
8320004,112208,27.7572,-0.717,-1.19,10.57,0.008,0.009,1.025,-22.6,-9.4,31.9,
8330001,112218,27.7572,-0.805,-1.12,-0.262,0.014,-0.012,1.027,-23.2,-9.6,31.6,
8340002,112228,27.7188,-0.717,-1.067,-0.945,0.014,-0.012,1.025,-22.6,-8.5,32.4,
8350001,112238,27.7188,-0.28,-1.137,-0.997,0.013,-0.013,1.024,-23.4,-9.1,31.6,
8360004,112248,27.7188,0.525,-1.312,-1.102,0.014,-0.014,1.026,-23.5,-9,32.5,
8370001,112258,27.7188,0.805,-1.382,-1.242,0.014,-0.015,1.024,-22.8,-9.6,32.4,
8380002,112268,27.7188,1.225,-1.435,-1.33,0.013,-0.016,1.026,-24.3,-9,31.6,
8390000,112278,27.7188,1.26,-1.347,-1.33,0.013,-0.016,1.026,-23.4,-8.7,31.6,
8400004,112288,27.7188,1.26,-1.295,-1.277,0.012,-0.016,1.027,-23.2,-9.6,31.8,
8410000,112298,27.7188,0.997,-1.225,-1.26,0.012,-0.018,1.027,-24.3,-9.1,31.9,
8420002,112308,27.738,0.805,-1.155,-1.242,0.012,-0.017,1.028,-24,-9.3,32.5,
8430000,112318,27.738,0.122,-1.102,-1.155,0.012,-0.015,1.027,-24.3,-9,31.3,
8440003,112328,27.738,-0.315,-1.05,-1.12,0.013,-0.014,1.027,-24,-9.3,31.6,
8450000,112338,27.738,-0.805,-1.05,-1.085,0.014,-0.012,1.027,-24.3,-9.6,31.8,
8460003,112348,27.738,-1.155,-1.085,-1.015,0.014,-0.011,1.027,-23.7,-9.7,31.6,
8470000,112358,27.738,-0.91,-1.155,-1.085,0.013,-0.01,1.025,-22.8,-9,31.8,
8480003,112368,27.738,-0.087,-1.33,-1.19,0.014,-0.012,1.025,-22.9,-9.1,30.6,
8490000,112378,27.738,0.367,-1.347,-1.26,0.012,-0.013,1.027,-23.7,-7.9,31.6,
8500003,112388,27.738,0.315,-1.365,-1.26,0.013,-0.016,1.025,-24.4,-9.7,31.9,
8510001,112398,27.738,0.577,-1.382,-1.277,0.013,-0.017,1.027,-23.8,-8.8,32.2,
8520004,112408,27.738,0.297,-1.277,-1.207,0.014,-0.018,1.027,-24,-9.4,30.7,
8530000,112418,27.738,0.14,-1.225,-1.207,0.013,-0.016,1.026,-24,-9.9,31.9,
8540002,112428,27.738,0.157,-1.382,-1.26,0.013,-0.014,1.026,-23.4,-9,31.6,
8550001,112438,27.738,-0.052,-1.312,-1.26,0.014,-0.014,1.026,-24.4,-9.3,32.7,
8560003,112448,27.738,-0.105,-1.225,-1.242,0.016,-0.012,1.027,-23.5,-9.7,31.5,
8570001,112458,27.738,-0.245,-1.172,-1.207,0.014,-0.013,1.026,-24.3,-8.7,32.4,
8580002,112468,27.738,0.49,-1.207,-1.26,0.013,-0.015,1.022,-22.6,-9.1,30.9,
8590001,112478,27.7188,1.907,-1.452,-1.452,0.012,-0.014,1.027,-24.4,-9.4,32.7,
8600003,112488,27.7188,1.68,-1.365,-1.435,0.011,-0.015,1.027,-24.4,-9.9,31.8,
8610001,112498,27.7188,0.927,-1.26,-1.435,0.012,-0.015,1.027,-24.1,-8.8,32.2,
8620002,112508,27.7188,0.105,-1.085,-1.312,0.013,-0.016,1.028,-24.3,-9.4,32.8,
8630000,112518,27.7188,-0.21,-1.015,-1.225,0.014,-0.015,1.027,-24,-9.9,31.8,
8640004,112528,27.7188,-0.717,-0.962,-1.137,0.014,-0.013,1.028,-23.8,-9,31.8,
8650001,112538,27.7188,-1.19,-0.927,-1.085,0.014,-0.012,1.026,-23.7,-8.5,31.2,
8660002,112548,27.7188,-0.822,-0.98,-1.085,0.012,-0.011,1.026,-24.4,-9,31.9,
8670001,112558,27.6804,-1.015,-0.997,-1.102,0.013,-0.011,1.025,-23.2,-9.3,31.8,
8680004,112568,27.6804,-1.015,-0.997,-1.102,0.013,-0.013,1.025,-23.4,-9.3,32.5,
8690000,112578,27.6804,-0.35,-1.102,-1.137,0.014,-0.012,1.025,-24.6,-9.4,30.9,
8700002,112588,27.6804,0.105,-1.207,-1.172,0.013,-0.015,1.026,-23.5,-8.7,32.1,
8710000,112598,27.6804,0.052,-1.172,-1.155,0.013,-0.015,1.026,-23.5,-8.8,31.2,
8720004,112608,27.6804,-0.665,-1.05,-1.067,0.013,-0.015,1.029,-23.4,-9.9,31.6,
8730000,112618,27.6804,-1.942,-0.84,-0.927,0.012,-0.016,1.027,-23.8,-9.3,32.2,
8740002,112628,27.6804,-2.17,-0.787,-0.857,0.012,-0.015,1.028,-22.8,-9.1,31.5,
8750002,112638,27.738,-2.782,-0.7,-0.77,0.013,-0.014,1.026,-23.7,-9.4,32.7,
8760003,112648,27.738,-3.29,-0.647,-0.7,0.015,-0.012,1.026,-24,-8.7,32.7,
8770000,112658,27.738,-3.395,-0.63,-0.612,0.015,-0.012,1.027,-22.6,-9.1,30.6,
8780002,112668,27.738,-3.465,-0.735,-0.612,0.014,-0.014,1.025,-22.2,-9.4,30.4,
8790000,112678,27.738,-3.027,-0.84,-0.612,0.015,-0.014,1.025,-22.9,-9.4,30.9,
8800004,112688,27.738,-2.485,-0.91,-0.717,0.013,-0.016,1.023,-23.2,-9.3,30.9,
8810001,112698,27.738,-1.995,-0.945,-0.682,0.012,-0.015,1.026,-21.9,-7.9,30.3,
8820002,112708,27.738,-1.855,-0.962,-0.77,0.012,-0.018,1.025,-23.2,-8.4,31,
8830001,112718,27.738,-1.662,-1.067,-0.77,0.014,-0.018,1.025,-24.1,-9.1,31.5,
8840004,112728,27.738,-1.137,-1.12,-0.77,0.014,-0.018,1.025,-23.5,-8.5,31.9,
8850000,112738,27.738,-0.542,-1.207,-0.805,0.014,-0.017,1.025,-23.2,-9.4,31.3,
8860002,112748,27.738,-0.297,-1.12,-0.805,0.012,-0.017,1.026,-22.9,-9.1,31.2,
8870001,112758,27.738,-0.227,-1.137,-0.787,0.013,-0.016,1.026,-22.2,-9.3,31.3,
8880003,112768,27.738,-0.14,-1.12,-0.787,0.014,-0.014,1.025,-22.9,-8.8,31.6,
8890000,112778,27.738,-0.052,-1.137,-0.787,0.014,-0.013,1.027,-22.9,-9.4,31.3,
8900002,112788,27.738,-0.192,-1.172,-0.822,0.015,-0.013,1.025,-22.5,-8.2,31.6,
8910001,112798,27.7188,0.122,-1.33,-0.91,0.013,-0.014,1.024,-22.3,-9.6,32.1,
8920003,112808,27.7188,1.417,-1.575,-1.102,0.013,-0.015,1.02,-22.9,-10.2,31.5,
8930001,112818,27.7188,3.447,-1.89,-1.382,0.013,-0.015,1.028,-22.8,-8.5,31.3,
8940002,112828,27.7188,3.797,-1.855,-1.417,0.011,-0.017,1.023,-23.2,-8.8,31.9,
8950001,112838,27.7188,5.075,-1.925,-1.575,0.012,-0.017,1.026,-22.9,-8.5,31.2,
8960004,112848,27.7188,5.092,-1.872,-1.645,0.012,-0.017,1.029,-23.4,-10,31.8,
8970000,112858,27.7188,3.482,-1.645,-1.505,0.013,-0.014,1.034,-23.7,-9.6,31,
8980002,112868,27.7188,0.035,-1.242,-1.19,0.015,-0.015,1.032,-23.1,-9.7,32.2,
8990000,112878,27.7188,-2.572,-0.875,-0.962,0.016,-0.013,1.031,-23.4,-10,32.2,
9000005,112888,27.738,-4.305,-0.63,-0.735,0.015,-0.012,1.026,-23.4,-8.5,31.3,
9010000,112898,27.738,-4.375,-0.7,-0.717,0.015,-0.012,1.026,-23.8,-8.7,31.9,
9020002,112908,27.738,-3.535,-0.752,-0.717,0.015,-0.012,1.022,-23.7,-9.3,32.5,
9030000,112918,27.738,-2.03,-0.91,-0.84,0.014,-0.011,1.022,-23.2,-8.7,31.3,
9040004,112928,27.738,-0.945,-0.98,-0.857,0.012,-0.014,1.024,-22.5,-9.6,31.5,
9050001,112938,27.738,0.525,-1.225,-1.05,0.013,-0.017,1.019,-23.1,-9.1,31.2,
9060002,112948,27.738,2.642,-1.382,-1.19,0.011,-0.017,1.025,-23.8,-9.1,32.2,
9070001,112958,27.738,2.537,-1.33,-1.155,0.01,-0.019,1.028,-23.7,-10,31.8,
9080004,112968,27.7188,1.96,-1.312,-1.085,0.01,-0.019,1.03,-23.5,-9.3,31.9,
9090000,112978,27.7188,-0.385,-1.05,-0.91,0.012,-0.018,1.031,-23.1,-9.6,31.6,
9100002,112988,27.7188,-2.415,-0.822,-0.7,0.014,-0.016,1.028,-23.7,-8.7,30.9,
9110001,112998,27.7188,-2.887,-0.892,-0.682,0.015,-0.014,1.026,-22.6,-9.7,32.2,
9120003,113008,27.7188,-2.555,-0.892,-0.717,0.016,-0.012,1.022,-23.4,-9.3,32.7,
9130000,113018,27.7188,-1.085,-1.05,-0.875,0.016,-0.009,1.024,-22.9,-9.1,32.1,
9140002,113028,27.7188,-0.122,-1.102,-0.98,0.014,-0.01,1.022,-22.8,-8.5,31.8,
9150000,113038,27.7188,1.347,-1.382,-1.225,0.014,-0.011,1.022,-22,-8.5,32.2,
9160004,113048,27.7188,3.202,-1.592,-1.505,0.012,-0.013,1.025,-23.1,-9.4,31.3,
9170000,113058,27.7188,3.71,-1.662,-1.575,0.011,-0.016,1.028,-24,-9.9,31.6,
9180002,113068,27.7188,3.185,-1.505,-1.505,0.011,-0.017,1.028,-24.1,-9.1,31.2,
9190000,113078,27.7188,2.187,-1.417,-1.365,0.011,-0.018,1.028,-23.2,-9.4,31.6,
9200004,113088,27.7188,1.33,-1.347,-1.242,0.014,-0.016,1.029,-24.3,-8.7,31.8,
9210001,113098,27.7188,-0.21,-1.155,-0.997,0.016,-0.014,1.032,-23.1,-9.6,32.2,
9220002,113108,27.7188,-2.747,-0.962,-0.752,0.015,-0.011,1.031,-24.4,-9,31.9,
9230001,113118,27.7188,-4.147,-0.98,-0.682,0.016,-0.012,1.026,-23.2,-9.3,32.1,
9240004,113128,27.7572,-4.077,-0.927,-0.752,0.009,-0.002,1.028,-23.7,-9.1,31.9,
9250002,113138,27.7572,-3.64,-0.7,-15.68,-0.19,0.381,1.022,-23.1,-9.3,31.8,
9260002,113148,27.7572,-1.872,-0.735,-30.24,0.243,-0.176,1.025,-23.4,-8.1,31.8,
9270000,113158,27.7572,-2.432,-0.787,0.752,-0.055,-0.182,1.03,-22.5,-9.3,32.2,
9280004,113168,27.7572,-4.882,-1.33,-8.662,-0.003,0.004,1.032,-22.9,-9.1,30.9,
9290000,113178,27.7572,-7.28,-1.382,-15.995,-0.047,0.111,1.113,-22,-8.7,31.5,
9300002,113188,27.7572,-27.282,-1.365,-22.47,0.074,0.027,1.3,-21.9,-8.7,29.7,
9310000,113198,27.7572,-61.267,8.802,-13.142,0.01,-0.064,1.27,-22.6,-10,31.3,
9320004,113208,27.6996,-61.215,37.642,13.51,-0.01,-0.075,1.113,-23.2,-9,31,
9330001,113218,27.6996,-36.102,67.445,62.352,0.029,-0.024,1.087,-22.6,-9.3,30.1,
9340002,113228,27.6996,-9.415,89.215,64.33,-0.081,-0.029,1.025,-23.4,-9.1,32.1,
9350000,113238,27.6996,-5.477,63.892,34.79,-0.119,-0.041,1.142,-23.7,-7.5,31.6,
9360003,113248,27.6996,-8.977,38.867,1.085,-0.074,-0.035,1.163,-23.5,-7.8,30.4,
9370001,113258,27.6996,3.675,33.495,-22.277,-0.029,-0.067,1.096,-24.7,-7.9,31.5,
9380002,113268,27.6996,22.435,36.12,-25.462,-0.052,-0.038,1.1,-23.2,-7.3,30.3,
9390000,113278,27.6996,48.317,67.042,-26.687,-0.144,0.002,1.03,-24.4,-7.3,30.3,
9400004,113288,27.6996,85.627,114.94,-36.89,-0.211,0.083,1.021,-24.1,-6.6,29.4,
9410000,113298,27.738,126.542,172.497,-49.227,-0.207,0.166,1.03,-25,-5.7,28.6,
9420002,113308,27.738,148.382,205.135,-52.447,-0.198,0.096,0.969,-24.9,-4.6,29.4,
9430000,113318,27.738,142.345,202.055,-39.847,-0.122,-0.088,0.94,-25.2,-5.1,29.4,
9440004,113328,27.738,119.63,194.022,-7.402,-0.099,-0.15,0.91,-26.1,-4.2,29.4,
9450001,113338,27.738,90.195,187.88,12.67,-0.151,-0.116,0.926,-25.8,-4,29.5,
9460002,113348,27.738,90.195,187.88,12.67,-0.151,-0.116,0.926,-24.7,-3.4,30.6,
9470000,113358,27.738,59.692,171.85,5.827,-0.2,-0.017,0.994,-25.5,-2.5,31,
9480004,113368,27.738,21.98,140.892,-16.222,-0.245,0.083,1.036,-26.2,-2.5,29.2,
9490000,113378,27.738,-0.525,118.037,-39.672,-0.268,0.147,1.055,-26.5,-2.1,30.1,
9500004,113388,27.738,-16.432,104.02,-45.657,-0.264,0.202,0.966,-26.4,-2.2,31,
9510000,113398,27.738,-15.925,97.44,-35.437,-0.26,0.133,0.933,-26.2,-0.4,31.5,
9520004,113408,27.738,20.09,110.845,-24.272,-0.344,0.148,0.875,-26.4,-0.7,31.5,
9530000,113418,27.738,55.265,122.727,-26.127,-0.33,0.124,0.831,-25.6,-0.4,31.3,
9540002,113428,27.738,92.33,134.382,-31.045,-0.38,0.091,0.81,-27.3,-0.3,31.6,
9550000,113438,27.738,99.662,150.465,-34.125,-0.379,0.074,0.856,-25.9,1,32.5,
9560004,113448,27.738,90.772,176.697,-41.597,-0.347,0.085,0.791,-27,1.3,32.8,
9570001,113458,27.738,104.597,194.6,-47.442,-0.31,0.037,0.737,-27.1,1.9,33.3,
9580002,113468,27.738,116.882,199.57,-49.315,-0.378,0.048,0.792,-27.4,1.6,33.9,
9590000,113478,27.738,88.497,184.8,-55.685,-0.491,0.046,0.841,-26.2,2.1,33.4,
9600004,113488,27.738,-1.015,128.45,-58.502,-0.697,-0.039,0.731,-26.5,1.5,34.3,
9610000,113498,27.738,-71.837,35.21,-49.875,-0.6,-0.103,0.893,-26.5,2.1,34.8,
9620002,113508,27.738,-67.707,35.472,-54.46,-0.641,-0.041,0.83,-25.6,1.8,35.7,
9630001,113518,27.738,-76.667,40.582,-74.952,-0.673,0.015,0.804,-26.1,1.9,35.4,
9640003,113528,27.738,-67.06,47.705,-96.88,-0.645,0.092,0.782,-25.9,2.7,35.8,
9650000,113538,27.738,-43.382,49.035,-104.947,-0.628,0.211,0.719,-26.8,2.5,36.6,
9660002,113548,27.738,-27.247,44.782,-89.18,-0.644,0.293,0.721,-25.5,2.2,36.7,
9670000,113558,27.738,-6.615,37.992,-62.947,-0.665,0.314,0.683,-24.4,1.9,37.3,
9680004,113568,27.738,1.715,29.662,-31.237,-0.654,0.241,0.741,-24.4,1.8,38.2,
9690000,113578,27.738,1.837,27.212,-12.232,-0.669,0.12,0.749,-25.3,1.9,37.9,
9700002,113588,27.738,-4.69,28.805,-2.992,-0.683,0.045,0.758,-24.3,1.9,38.1,
9710000,113598,27.738,-14.122,32.847,4.182,-0.635,0.006,0.81,-24.1,2.1,36.3,
9720004,113608,27.738,-24.517,35.455,5.337,-0.605,-0.075,0.789,-24.4,2.2,37.2,
9730000,113618,27.7188,-37.17,32.567,2.572,-0.68,-0.072,0.777,-24.3,3,37.8,
9740002,113628,27.7188,-49.595,41.072,-15.802,-0.717,-0.032,0.813,-23.5,2.4,37.2,
9750002,113638,27.7188,-64.785,61.477,-39.935,-0.736,0.056,0.781,-23.7,1.5,37.8,
9760003,113648,27.7188,-62.877,80.29,-54.11,-0.661,0.128,0.789,-23.8,2.8,37.8,
9770001,113658,27.7188,-28.332,72.047,-36.347,-0.532,0.065,0.79,-23.8,2.8,38.5,
9780002,113668,27.7188,4.847,53.41,-6.247,-0.639,0.092,0.787,-22.6,2.4,38.4,
9790000,113678,27.7188,0.175,52.71,-0.577,-0.727,0.033,0.692,-23.2,2.5,38.1,
9800004,113688,27.7188,21.332,48.772,-0.245,-0.67,0.027,0.7,-23.5,3.3,37.8,
9810001,113698,27.6996,46.427,33.127,11.76,-0.579,0.101,0.758,-22.3,3,37.9,
9820002,113708,27.6996,48.58,14.717,34.37,-0.57,0.059,0.774,-22.6,3.4,38.1,
9830001,113718,27.6996,52.657,-8.155,57.47,-0.602,0.065,0.659,-24,2.5,37.8,
9840004,113728,27.6996,49.105,-30.922,62.615,-0.623,0.071,0.854,-24.1,3.6,39,
9850001,113738,27.6996,-12.46,-14.577,60.55,-0.675,0.085,0.84,-24.7,3.4,37.9,
9860002,113748,27.6996,-96.442,8.347,46.235,-0.756,0.042,0.704,-25,3.3,37.8,
9870000,113758,27.6996,-149.572,20.107,6.282,-0.796,-0.001,0.599,-24.3,3.4,38.4,
9880003,113768,27.6996,-165.865,18.672,-35.262,-0.805,-0.253,0.471,-24.3,2.5,38.7,
9890001,113778,27.6996,-50.575,-53.795,-13.44,-0.527,0.015,0.469,-24.9,3,38.1,
9900002,113788,27.7188,28.315,-90.51,-25.392,-0.796,-0.046,0.815,-23.5,3.3,38.5,
9910000,113798,27.7188,19.845,-57.627,-21.052,-0.781,-0.015,0.84,-24.4,3.4,37.5,
9920004,113808,27.7188,10.482,-24.01,-11.532,-0.654,0.066,0.861,-23.8,2.7,38.5,
9930001,113818,27.7188,3.307,-12.127,-4.935,-0.634,0.001,0.669,-23.5,1.9,38.1,
9940002,113828,27.7188,-10.622,-34.422,9.695,-0.731,0.046,0.571,-24.3,2.4,38.1,
9950000,113838,27.7188,-14.017,-56.595,13.265,-0.78,-0.002,0.584,-23.5,3,37.9,
9960003,113848,27.7188,-19.617,-67.147,21.227,-0.724,-0.054,0.683,-22.9,3,37.8,
9970001,113858,27.7188,-26.267,-66.272,29.295,-0.645,-0.13,0.88,-23.4,3.1,36.7,
9980002,113868,27.738,-27.807,-44.572,31.272,-0.568,-0.206,1.037,-23.5,3.4,37,
9990000,113878,27.738,-39.182,-11.515,44.712,-0.537,-0.242,1.036,-23.8,2.2,37,
10000005,113888,27.738,-48.912,14.507,55.352,-0.632,-0.085,0.811,-24.1,3.7,36.9,
10010000,113898,27.738,-43.662,15.575,49.49,-0.671,-0.133,0.734,-24.1,2.7,36.6,
10020002,113908,27.738,-40.687,17.762,46.497,-0.774,-0.162,0.753,-24.7,3.6,37.8,
10030001,113918,27.738,-30.572,36.68,33.88,-0.896,-0.153,0.755,-24.3,2.2,38.1,
10040004,113928,27.738,-4.987,78.54,6.352,-0.939,0.135,0.76,-24,2.7,38.1,
10050001,113938,27.738,22.26,125.352,-26.162,-0.839,0.212,0.698,-24.6,3.3,38.2,
10060002,113948,27.738,39.952,149.502,-43.19,-0.707,0.18,0.677,-24,3.1,39.4,
10070000,113958,27.738,47.495,144.515,-45.762,-0.623,0.235,0.635,-23.7,3.7,39.3,
10080003,113968,27.738,58.852,113.05,-35.542,-0.605,0.161,0.655,-25,4.2,40.8,
10090001,113978,27.738,68.932,81.69,-12.39,-0.64,0.116,0.785,-23.7,3.4,39.6,
10100002,113988,27.738,62.09,79.747,7.542,-0.721,0.08,0.747,-24.3,3.3,39.4,
10110001,113998,27.738,48.142,88.672,22.032,-0.766,0.02,0.628,-24.7,3.1,39.9,
10120004,114008,27.738,25.427,93.1,26.932,-0.842,0.009,0.577,-24.6,4.8,39.7,
10130001,114018,27.738,3.57,105.175,18.392,-0.884,0.044,0.532,-24.3,4.2,40.2,
10140002,114028,27.738,-11.602,121.852,4.672,-0.868,0.017,0.511,-23.5,4.6,41.5,
10150001,114038,27.738,-11.935,132.702,-9.94,-0.846,0.02,0.562,-24.7,5.1,41.1,
10160004,114048,27.738,69.58,137.602,-55.247,-0.769,0.381,0.34,-23.8,4.8,42.7,
10170001,114058,27.738,188.79,46.515,-127.382,-0.521,0.187,0.367,-22.9,5.1,41.1,
10180002,114068,27.738,182.105,-78.767,-155.452,-0.662,-0.015,0.815,-22.8,4.3,40.8,
10190000,114078,27.738,114.835,-70.7,-153.965,-0.735,-0.099,0.823,-22.5,4.3,41.2,
10200004,114088,27.738,64.12,-38.64,-130.392,-0.877,-0.35,0.531,-22,4,40.2,
10210000,114098,27.738,95.217,-44.94,-100.257,-0.866,-0.187,0.527,-21.4,3.6,39.7,
10220002,114108,27.7764,122.657,-39.287,-90.387,-0.948,-0.083,0.572,-21.1,5.5,39.6,
10230000,114118,27.7764,124.6,-5.565,-92.015,-0.959,0.062,0.413,-20.7,3.3,39.1,
10240004,114128,27.7764,124.6,-5.565,-92.015,-0.959,0.062,0.413,-20.1,4.2,37.6,
10250002,114138,27.7764,138.897,3.727,-102.97,-0.979,0.049,0.41,-20.7,3.4,37.6,
10260002,114148,27.7764,142.012,19.285,-105.245,-0.857,0.088,0.603,-20.5,4,38.1,
10270000,114158,27.7764,101.57,39.637,-75.25,-0.438,0.099,1.316,-19.8,4.3,38.2,
10280003,114168,27.7764,-28.56,70.525,18.532,-0.567,0.186,0.898,-19.2,3.9,38.8,
10290001,114178,27.7764,-93.17,62.492,62.702,-0.762,0.145,0.794,-21,4.2,38.5,
10300002,114188,27.7764,-142.922,61.81,71.627,-0.769,0.037,1.036,-19.6,4,39.9,
10310001,114198,27.738,-236.792,62.457,84.227,-0.729,0.014,1.092,-21.6,4.3,40,
10320003,114208,27.738,-372.977,49.157,116.13,-0.694,-0.193,1.053,-22,5.1,40.8,
10330001,114218,27.738,-499.905,48.597,161.525,-0.837,-0.288,0.445,-21.4,5.8,43,
10340002,114228,27.738,-492.38,94.762,166.32,-1.116,0.374,0.329,-22.6,6,44.7,
10350000,114238,27.738,-428.715,140.682,103.197,-1.032,0.298,0.21,-22.9,6,45.3,
10360004,114248,27.738,-345.24,118.212,31.57,-0.833,-0.249,0.047,-23.5,5.4,45.7,
10370001,114258,27.738,-236.67,96.232,4.462,-0.769,-0.305,-0.079,-23.2,5.4,46.5,
10380002,114268,27.738,-112.525,79.24,14.402,-0.79,-0.271,-0.226,-23.2,6.1,47.5,
10390000,114278,27.7956,26.302,64.015,28.507,-0.838,-0.264,0.081,-22.8,5.5,46.8,
10400004,114288,27.7956,93.275,61.162,41.142,-0.842,-0.271,0.305,-23.2,5.1,47.8,
10410000,114298,27.7956,125.58,72.275,45.132,-0.916,-0.214,0.348,-23.2,4.8,47.7,
10420002,114308,27.7956,147.245,75.18,32.112,-0.932,-0.144,0.483,-23.7,5.8,46.5,
10430001,114318,27.7956,132.16,74.672,22.925,-0.899,-0.135,0.565,-23.1,6,48,
10440004,114328,27.7956,91.577,84.91,27.352,-0.871,-0.091,0.587,-23.7,5.2,48.1,
10450000,114338,27.7956,52.885,92.19,35.437,-0.896,0,0.545,-23.4,5.7,48.3,
10460002,114348,27.7956,20.422,89.652,39.217,-0.891,0.101,0.586,-23.5,4.9,48.3,
10470001,114358,27.7572,-24.447,90.265,49.157,-0.847,0.146,0.536,-24,4.8,48.4,
10480003,114368,27.7572,-81.182,100.222,73.43,-0.828,0.182,0.465,-24.9,4.5,50.2,
10490001,114378,27.7572,-139.685,119.595,103.792,-0.823,0.141,0.343,-24.6,4.3,50.7,
10500003,114388,27.7572,-179.83,139.3,129.552,-0.855,0.049,0.231,-24.7,4.6,51,
10510001,114398,27.7572,-198.817,144.025,122.395,-1.131,0.057,0.212,-25.8,4,50.7,
10520003,114408,27.7572,-160.37,125.702,41.457,-1.065,-0.277,-0.093,-26.2,4.3,52.8,
10530000,114418,27.7572,-59.447,95.077,12.18,-1.025,-0.199,-0.046,-27.3,4.2,52.3,
10540002,114428,27.7572,-14,75.267,2.992,-1.018,-0.059,0,-27.7,2.8,53.4,
10550001,114438,27.7188,1.82,61.477,0.07,-0.991,-0.045,0.103,-27.1,3.7,53.8,
10560004,114448,27.7188,32.655,56.805,-4.935,-1.008,-0.089,0.017,-25.8,4.2,52.9,
10570001,114458,27.7188,73.255,52.92,-11.077,-0.968,-0.02,0.181,-26.5,3.1,53.4,
10580002,114468,27.7188,69.632,57.26,-9.992,-0.961,0.011,0.214,-26.2,2.5,53.2,
10590000,114478,27.7188,50.347,64.12,-6.895,-0.961,0.01,0.2,-24.9,2.4,53.7,
10600004,114488,27.7188,28.945,70.91,-3.5,-0.962,0.03,0.194,-26.7,2.8,53.7,
10610000,114498,27.7188,7.647,76.055,-0.752,-0.984,-0.025,0.078,-25.2,2.5,54.4,
10620002,114508,27.7188,11.2,75.18,-0.892,-0.99,-0.015,0.056,-25.3,2.1,54.6,
10630000,114518,27.738,8.715,73.132,-0.612,-0.987,0.009,0.078,-26.4,2.8,53.8,
10640004,114528,27.738,-0.297,72.607,0.122,-0.987,-0.01,0.052,-25.2,2.1,54.4,
10650001,114538,27.738,-1.312,71.977,0.087,-0.993,-0.01,0.021,-25.8,1.2,55.6,
10660002,114548,27.738,-2.59,66.412,0.525,-1.097,-0.116,-0.249,-25.3,1.8,55.3,
10670001,114558,27.738,-13.16,25.725,5.792,-1.046,0.106,-0.146,-25.8,1.3,55.5,
10680004,114568,27.738,0.577,8.977,-2.485,-0.998,-0.012,-0.012,-26.2,0.7,56.4,
10690001,114578,27.738,0.595,5.32,-2.117,-0.993,-0.012,-0.006,-25.8,1.5,56.4,
10700002,114588,27.738,1.995,3.587,-2.152,-0.993,-0.01,0.012,-27,1,55,
10710000,114598,27.738,8.295,2.852,-3.15,-1.004,0.017,-0.054,-26.1,1.8,54.1,
